epoch,split,week,tow,time_gps_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,ref_sys_id,cb_m,cd_mps,inter_gnss_m,ibb_m,used_obs,rejected_obs,pdop,r_inflation,gt_lat_deg,gt_lon_deg,gt_h_m,pred_lat_deg,pred_lon_deg,pred_h_m,enu_e_m,enu_n_m,enu_u_m,enu_3d_m,init_ok
1673,train,1900,131261.199999922,1149251261.1999998,3784011.124385106,900718.8268801979,5037950.318694708,0.0,0.0,0.0,0,-73182.25412758741,-51.72932586002046,1:0.000000;6:-1.663257,,10,2,1.7396387573995458,1.0,52.5147702563675,13.3891333532686,74.9548328770498,52.51474619010948,13.38911310246279,109.61151919979602,-1.3748003601704673,-2.6780695399731975,34.656685612929564,34.78718140586696,1
1674,train,1900,131261.399999922,1149251261.4,3784012.3642241647,900716.8262482572,5037949.745418698,0.0,0.0,0.0,0,-73192.68274312366,-51.731025179867444,1:0.000000;6:-1.657273,,11,2,1.417835574295155,1.0,52.5147683484942,13.3891034541913,74.9517681472041,52.51473775775065,13.3890802051485,109.60869689192623,-1.5783469960103869,-3.4041078642524614,34.65692764052285,34.859457297435334,1
1675,train,1900,131261.599999922,1149251261.6,3784013.1712673865,900714.8179418967,5037949.308277853,0.0,0.0,0.0,0,-73203.2744431818,-51.73577554221907,1:0.000000;6:-1.653338,,9,2,1.912695140961455,1.0,52.5147664282665,13.3890734761551,74.9491054553192,52.51473308484822,13.389048674101018,109.45659615844488,-1.6837790316546482,-3.710422698123768,34.50748940142618,34.74721820830744,1
1676,train,1900,131261.799999922,1149251261.8,3784014.378354397,900713.1116807079,5037948.829746129,0.0,0.0,0.0,0,-73213.65270496416,-51.73649977978878,1:0.000000;6:-1.650035,,9,2,1.9865781218906313,1.0,52.514764502623,13.389043450249,74.9468795657755,52.51472491173409,13.389020106746912,109.55104861035943,-1.5847601608959323,-4.405635217149424,34.60416732568035,34.919471398316354,1
1677,train,1900,131261.999999922,1149251262.0,3784015.6879690452,900711.445484257,5037948.39313814,0.0,0.0,0.0,0,-73223.93133381818,-51.73534284879724,1:0.000000;6:-1.645897,,9,2,1.9127406519691879,1.0,52.5147626539703,13.3890134426057,74.9451132198175,52.514716190494276,13.388991763806649,109.74511265475303,-1.4717459612658157,-5.170410190484343,34.799997167564484,35.21276729504318,1
1678,train,1900,131262.199999922,1149251262.1999998,3784017.084881945,900709.8936252526,5037948.005814897,0.0,0.0,0.0,0,-73234.1041828217,-51.73219296768637,1:0.000000;6:-1.640574,,12,2,1.3106297623879073,1.0,52.5147606776724,13.3889835070127,74.9438214102779,52.51470694439102,13.38896476152852,110.04607962910086,-1.2726072907012842,-5.979387390320515,35.10225528849821,35.63061786187227,1
1679,train,1900,131262.399999922,1149251262.4,3784018.1678520557,900708.1465195956,5037947.808904323,0.0,0.0,0.0,0,-73244.3603122755,-51.730617458191674,1:0.000000;6:-1.634580,,11,2,1.3545989977580477,1.0,52.5147586119111,13.3889537465765,74.9430152895115,52.51470123981649,13.38893603227199,110.28476818092167,-1.2026020033321823,-6.384311257688783,35.34174958251063,35.933896885341575,1
1680,train,1900,131262.599999922,1149251262.6,3784019.4667909974,900706.5436714239,5037947.525784229,0.0,0.0,0.0,0,-73254.57319715717,-51.72824707865672,1:0.000000;6:-1.630445,,12,2,1.3279708275620847,1.0,52.5147565615967,13.3889242096942,74.9427017650768,52.51469332740237,13.388908633540064,110.60323510318995,-1.0574458881792648,-7.036640444392548,35.6605293676108,36.36352369240804,1
1681,train,1900,131262.799999922,1149251262.8,3784020.7887573517,900704.9883989011,5037947.236516395,0.0,0.0,0.0,0,-73264.75774223871,-51.72534661321901,1:0.000000;6:-1.627563,,12,3,1.296190486248971,1.0,52.5147547512987,13.3888949174836,74.9428818781347,52.51468514306403,13.388881838018667,110.9371612649411,-0.8879489498576074,-7.745937980947097,35.994274620140104,36.82900777881878,1
1682,train,1900,131262.999999922,1149251263.0,3784021.762271336,900703.1935192909,5037947.222106453,0.0,0.0,0.0,0,-73274.86153197559,-51.72089480116701,1:0.000000;6:-1.621153,,12,3,1.296170300028901,1.0,52.5147528517841,13.3888658732128,74.9435508465297,52.51468127470381,13.388852797550037,111.24913555849344,-0.8876909462543656,-7.965029631333026,36.305579674508124,37.17962893502479,1
1683,train,1900,131263.199999922,1149251263.1999998,3784022.9952855217,900701.7737313627,5037946.881696467,0.0,0.0,0.0,0,-73285.11240864718,-51.71926645155999,1:0.000000;6:-1.620707,,11,3,1.6738836175578087,1.0,52.5147508124982,13.3888370863996,74.9446958525365,52.514673204019466,13.388828246897269,111.50891195051372,-0.6001032671526589,-8.63619832734019,36.56421022082563,37.57506506385758,1
1684,train,1900,131263.399999922,1149251263.4,3784024.154342082,900700.2797672412,5037946.600547229,0.0,0.0,0.0,0,-73295.37730566197,-51.71790688926885,1:0.000000;6:-1.619629,,11,3,1.3776163113212272,1.0,52.5147489284968,13.3888085258668,74.9462962228897,52.51466609293643,13.388802885596194,111.76147592719644,-0.3829113193592999,-9.217863423888994,36.81517302925732,37.95355836221579,1
1685,train,1900,131263.599999922,1149251263.6,3784025.1453540283,900698.7361221061,5037946.261747102,0.0,0.0,0.0,0,-73305.75659283146,-51.71870149526645,1:0.000000;6:-1.618879,,8,3,2.009583116957035,1.0,52.5147469266162,13.3887818296168,74.9483220484062,52.51465991432738,13.388777385567048,111.86180757172406,-0.3017013431866049,-9.682645997528981,36.91347816397769,38.16345801124949,1
1686,train,1900,131263.799999922,1149251263.8,3784026.10280401,900697.0828002433,5037946.026598092,0.0,0.0,0.0,0,-73316.06164933235,-51.71808353103733,1:0.000000;6:-1.616307,,10,3,1.5674019591361308,1.0,52.5147460613078,13.3887546199572,74.9507335819592,52.514654716472094,13.388750428393898,112.00906334724277,-0.2845603736230746,-10.164767988786387,37.05832165605541,38.42814966708335,1
1687,train,1900,131263.999999922,1149251264.0,3784026.928957117,900695.5034359235,5037945.7966752015,0.0,0.0,0.0,0,-73326.40047751131,-51.718092171918876,1:0.000000;6:-1.613768,,10,3,1.567385128021854,1.0,52.5147442836097,13.388727122299,74.95347923933,52.51465033587987,13.38872497884154,112.09315822459757,-0.1455168588450082,-10.454415754081138,37.13967041194063,38.58330082073028,1
1688,train,1900,131264.199999922,1149251264.1999998,3784027.4613964227,900693.6595589031,5037945.903570228,0.0,0.0,0.0,0,-73336.63896062352,-51.716176752036816,1:0.000000;6:-1.605955,,10,3,1.5673683022751022,1.0,52.5147423002733,13.3886998843799,74.9564962300163,52.51465027150883,13.388696740730131,112.23336359951645,-0.2134187674781476,-10.240875300537724,37.27685914132215,38.658573459627924,1
1689,train,1900,131264.399999922,1149251264.4,3784027.5086184694,900691.5510045899,5037946.044009912,0.0,0.0,0.0,0,-73346.94171132306,-51.71541418940629,1:0.000000;6:-1.594907,,10,3,1.5673514758266476,1.0,52.5147404565882,13.3886729702089,74.9597156561343,52.514654193559146,13.388666364874336,112.07563271094114,-0.44842851633669056,-9.599269375112085,37.11590981294788,38.339768151530464,1
1690,train,1900,131264.599999922,1149251264.6,3784027.8509139316,900689.5293555881,5037946.22547038,0.0,0.0,0.0,0,-73357.28612321542,-51.71550525824089,1:0.000000;6:-1.584679,,10,3,1.567334674173036,1.0,52.5147387025365,13.3886463314688,74.9630727606937,52.5146561495146,13.388636227897301,112.13738817349076,-0.6859197479830978,-9.186423300954868,37.17430875567191,38.29869567527104,1
1691,train,1900,131264.799999922,1149251264.8,3784028.4559269417,900687.8659140316,5037946.004795052,0.0,0.0,0.0,0,-73367.71339598332,-51.717174460948485,1:0.000000;6:-1.581837,,9,2,2.156255293616397,1.0,52.5147368654298,13.3886199491986,74.9665131368504,52.51465349234533,13.388610327824136,112.08605630230159,-0.6531839849192167,-9.277679025960168,37.11953638367096,38.266982619035545,1
1692,train,1900,131264.999999922,1149251265.0,3784029.3196657086,900686.330914307,5037945.705656947,0.0,0.0,0.0,0,-73378.15836778456,-51.71921110067719,1:0.000000;6:-1.581438,,8,2,2.297404936134256,1.0,52.5147350276537,13.3885938070555,74.9699940241421,52.51464839921654,13.388585385820233,112.14373390562832,-0.5717079939536234,-9.639931728315327,37.173732567355486,38.40757121644373,1
1693,train,1900,131265.199999922,1149251265.1999998,3784028.814703041,900684.5300092394,5037945.6471589,0.0,0.0,0.0,0,-73388.79469190245,-51.72468075436329,1:0.000000;6:-1.574404,,10,2,1.7774146043399586,1.0,52.5147331671178,13.3885678358409,74.9734828771863,52.514654555823164,13.388561301831768,111.54459467995912,-0.44358627487317737,-8.747790772492838,36.57110578649915,37.605403742412854,1
1694,train,1900,131265.399999922,1149251265.4,3784028.362771587,900682.3233837456,5037946.026912471,0.0,0.0,0.0,0,-73399.24962920477,-51.72672740707171,1:0.000000;6:-1.558257,,10,2,1.7773841280682448,1.0,52.5147314073093,13.3885420110894,74.9769494558002,52.514663411150714,13.388531223127748,111.26743653323501,-0.7323819810791949,-7.5665480776435725,36.290482546974154,37.07813583056377,1
1695,train,1900,131265.599999922,1149251265.6,3784027.9261984713,900680.0129908408,5037946.523403178,0.0,0.0,0.0,0,-73409.67830283148,-51.72828223068971,1:0.000000;6:-1.539072,,10,2,1.7773536251433752,1.0,52.514729749715,13.3885163269321,74.9803564897926,52.514672969673946,13.388499605075314,111.07738140877336,-1.1352268364884432,-6.318428879373608,36.09702168739686,36.66341852820581,1
1696,train,1900,131265.899999922,1149251265.9,3784028.083611589,900678.1841733527,5037946.468331618,0.0,0.0,0.0,0,-73425.64386878634,-51.736818246677686,1:0.000000;6:-1.525548,,11,2,1.4597791993966258,1.0,52.5147269127712,13.3884780682697,74.9852509218474,52.51467459618645,13.388472861870996,110.86916879657656,-0.35345614988627005,-5.821739632037568,35.88391520672076,36.35482023275943,1
1697,train,1900,131266.099999922,1149251266.1,3784028.236233492,900676.5882662664,5037946.242402481,0.0,0.0,0.0,0,-73436.35254750257,-51.74369653097488,1:0.000000;6:-1.513898,,11,2,1.4597492044651144,1.0,52.5147249714481,13.3884527169811,74.9882836167973,52.51467493698071,13.388449472528908,110.55536318663508,-0.2202619468200977,-5.567787522764604,35.567077135092916,36.00091317116164,1
1698,train,1900,131266.299999922,1149251266.3,3784028.2515126923,900675.0043446088,5037946.021841243,0.0,0.0,0.0,0,-73447.02100337317,-51.74975559773735,1:0.000000;6:-1.501774,,11,2,1.4597192142756623,1.0,52.5147231562018,13.3884275066853,74.9910541149769,52.51467624008412,13.388426723372218,110.16619682684541,-0.05317817585984663,-5.220780244889234,35.175140575684914,35.56051024385067,1
1699,train,1900,131266.499999922,1149251266.5,3784028.3481241507,900673.176357848,5037945.864046326,0.0,0.0,0.0,0,-73457.59298112126,-51.753965329773074,1:0.000000;6:-1.489761,,10,2,1.7772162948303767,1.0,52.5147213343823,13.3884024362687,74.9935108598378,52.51467772522137,13.388400199439696,109.84059500414878,-0.15185559714364416,-4.85278504148914,34.84708229304293,35.183685524961575,1
1700,train,1900,131266.699999922,1149251266.6999998,3784028.5874991296,900671.5885349623,5037945.677118549,0.0,0.0,0.0,0,-73468.2237503442,-51.75930714449501,1:0.000000;6:-1.478433,,10,2,1.7771857759996068,1.0,52.5147197019964,13.3883777576736,74.9956270403897,52.5146776641352,13.388376630040215,109.61023721843958,-0.0765536546781016,-4.677932167165077,34.61460846152151,34.92935769187689,1
1701,train,1900,131266.899999922,1149251266.9,3784027.450041989,900669.7891369874,5037945.57703658,0.0,0.0,0.0,0,-73479.07422019132,-51.76858879512648,1:0.000000;6:-1.463776,,11,2,1.4596292440867433,1.0,52.5147178757627,13.3883532041238,74.9973958055161,52.514687978427055,13.388354724840898,108.60386819764972,0.10323958785527498,-3.3269458084447745,33.60647152281862,33.77090693242999,1
1702,train,1900,131267.099999922,1149251267.1,3784026.612660622,900668.1386634947,5037945.44048216,0.0,0.0,0.0,0,-73490.07516228248,-51.78076323813397,1:0.000000;6:-1.448990,,10,2,1.777124813059859,1.0,52.514716493138,13.3883292010763,74.9988435016068,52.51469576573332,13.388333930186915,107.76719426736236,0.3210533253150656,-2.306524689050411,32.76835034165659,32.850995654507045,1
1703,train,1900,131267.299999922,1149251267.3,3784026.027857908,900666.4265236658,5037945.283701227,0.0,0.0,0.0,0,-73500.99226030236,-51.791332237765026,1:0.000000;6:-1.435057,,10,2,1.777094358343337,1.0,52.5147149919578,13.3883055748552,74.9999924930746,52.51470179210057,13.388311390386322,107.0553127527237,0.3948089382938047,-1.4688666293949666,32.055320077384465,32.09138495821386,1
1704,train,1900,131267.499999922,1149251267.5,3784026.051846421,900664.7975617552,5037944.900263189,0.0,0.0,0.0,0,-73511.82049223482,-51.800242517570666,1:0.000000;6:-1.424441,,10,2,1.7770638859733092,1.0,52.514713298605,13.3882817734027,75.000867645162,52.51470221839667,13.388287966073582,106.5357138486579,0.42041243390776106,-1.23299416019049,31.534846068806722,31.561741678763276,1
1705,train,1900,131267.699999922,1149251267.6999998,3784026.811729458,900663.2980739302,5037944.4555855915,0.0,0.0,0.0,0,-73522.48250568582,-51.80605806387047,1:0.000000;6:-1.418633,,10,2,1.4805010000187875,1.0,52.5147118940129,13.3882584425918,75.0015026748775,52.51469699108923,13.388263887156269,106.42142920847982,0.3696244922675813,-1.6583819590300486,31.419926307129685,31.465832614643784,1
1706,train,1900,131267.899999922,1149251267.9,3784027.365618208,900661.80064545,5037944.041851885,0.0,0.0,0.0,0,-73533.15227788288,-51.811972059701986,1:0.000000;6:-1.411019,,10,2,1.7770028235978002,1.0,52.5147103236001,13.3882353071158,75.0019400606852,52.514693358587955,13.388240540338806,106.21003687009215,0.35527680930647065,-1.8878489763119646,31.208096520305702,31.267163027516744,1
1707,train,1900,131268.099999922,1149251268.1,3784028.4131397298,900660.4431475519,5037943.531817522,0.0,0.0,0.0,0,-73543.67877514867,-51.81519305284196,1:0.000000;6:-1.406381,,11,2,1.4594493946190608,1.0,52.514708775921,13.3882124899174,75.0022274343318,52.51468554405257,13.388217515052036,106.23418739717454,0.3411500181703273,-2.585218265459835,31.23195943041376,31.340629008971337,1
1708,train,1900,131268.299999922,1149251268.3,3784029.2875372698,900658.3219554046,5037943.447618545,0.0,0.0,0.0,0,-73553.73428868393,-51.80940541759902,1:0.000000;6:-1.396866,,11,2,1.4594193761999352,1.0,52.5147071556716,13.3881899433403,75.0024142129656,52.51468252022106,13.388184136754907,106.38613775931299,-0.39420175539946634,-2.7414074902775596,31.38372294503602,31.505694341539122,1
1709,train,1900,131268.499999922,1149251268.5,3784030.2384851463,900656.464058476,5037943.5233432865,0.0,0.0,0.0,0,-73563.80937411598,-51.804051205091596,1:0.000000;6:-1.390365,,9,2,1.7928380382155018,1.0,52.5147055983249,13.3881676960575,75.0025548447914,52.51467940520259,13.388154270310654,106.74741005524993,-0.9114571285457087,-2.914743692192019,31.74485447933723,31.891413747318367,1
1710,train,1900,131268.699999922,1149251268.6999998,3784031.3995009367,900654.7726355043,5037943.663465217,0.0,0.0,0.0,0,-73573.78097749427,-51.79678423894922,1:0.000000;6:-1.384276,,10,2,1.776880518372701,1.0,52.5147043951843,13.3881457567422,75.0027070647812,52.51467491023682,13.388126072919073,107.30760491732508,-1.3363103380909154,-3.2810548076086032,32.30489686894766,32.49857547160436,1
1711,train,1900,131268.899999922,1149251268.9,3784032.263771078,900652.8887945988,5037944.121730262,0.0,0.0,0.0,0,-73583.63437140598,-51.78728368105511,1:0.000000;6:-1.370580,,11,2,1.459329269669989,1.0,52.5147029502474,13.3881240929226,75.0029253664669,52.51467453134785,13.388096130351554,107.91745706740767,-1.8983444634792281,-3.1624261935573212,32.914530634073415,33.12055219939844,1
1712,train,1900,131269.099999922,1149251269.1,3784033.2557430323,900651.5904305879,5037944.152137058,0.0,0.0,0.0,0,-73593.77833454567,-51.78335219763463,1:0.000000;6:-1.363270,,9,2,2.155297535678825,1.0,52.5147014002893,13.3881027287853,75.0032587963023,52.514669960042575,13.388074141936874,108.34590131416917,-1.9407262163910106,-3.4986388860572113,33.34264126231154,33.581819763812966,1
1713,train,1900,131269.299999922,1149251269.3,3784034.019420935,900650.2711690352,5037944.195556397,0.0,0.0,0.0,0,-73603.9279075233,-51.77951012753452,1:0.000000;6:-1.355698,,9,2,2.1552528301914546,1.0,52.5146999490952,13.3880816451779,75.0037486951085,52.51466707808109,13.388052632706383,108.64657217357308,-1.96962146966356,-3.6578534127707023,33.642822125833284,33.898359560803755,1
1714,train,1900,131269.499999922,1149251269.5,3784034.5486876904,900648.6898994521,5037944.476643497,0.0,0.0,0.0,0,-73614.01252194107,-51.7744403457746,1:0.000000;6:-1.339935,,11,2,1.4592391403872307,1.0,52.5146986179328,13.3880608461248,75.0044262988383,52.51466755458098,13.388028168484496,108.96013961918652,-2.218445413734404,-3.4566986102802524,33.95571199850226,34.203225617787325,1
1715,train,1900,131269.699999922,1149251269.6999998,3784035.151891821,900647.2689300304,5037944.5819504,0.0,0.0,0.0,0,-73624.14692014651,-51.770332683162344,1:0.000000;6:-1.326761,,11,2,1.4592091067911157,1.0,52.5146972985438,13.3880402354375,75.0053071152551,52.51466629219956,13.388005749140028,109.20058433711529,-2.3412331131133266,-3.4503549371689335,34.195275860582264,34.44855893740265,1
1716,train,1900,131269.899999922,1149251269.9,3784035.9099739273,900645.9614190578,5037944.587338213,0.0,0.0,0.0,0,-73634.34419759305,-51.7674530594142,1:0.000000;6:-1.316971,,10,2,1.7968844754724524,1.0,52.5146958707608,13.3880198419415,75.0063907324199,52.51466322165771,13.387984427389105,109.46942084282637,-2.404251488162501,-3.633159646209375,34.46302862132005,34.73730870385759,1
1717,train,1900,131270.099999923,1149251270.1,3784036.785854674,900644.7404476828,5037944.626753023,0.0,0.0,0.0,0,-73644.49476786112,-51.76371121590081,1:0.000000;6:-1.309457,,10,2,1.5424958545602763,1.0,52.5146943280299,13.3879996788906,75.0076648440029,52.51465937714118,13.387963943959756,109.84719174262136,-2.42600195193675,-3.8893003171181615,34.83952525093891,35.139787451524896,1
1718,train,1900,131270.299999923,1149251270.3,3784037.700836209,900644.4118184375,5037944.1012308495,0.0,0.0,0.0,0,-73655.20102937121,-51.77056073049363,1:0.000000;6:-1.307750,,9,2,2.0743756648588954,1.0,52.5146929871372,13.3879801684469,75.0091059529039,52.51465069853554,13.387956114148778,109.92556670121849,-1.6330180313064595,-4.705834261477888,34.91645880312119,35.269969086138,1
1719,train,1900,131270.499999923,1149251270.5,3784037.8647144875,900642.697205809,5037944.1306774635,0.0,0.0,0.0,0,-73665.40404981172,-51.76769808067261,1:0.000000;6:-1.295523,,9,2,2.0743091642094527,1.0,52.5146916992381,13.3879603970413,75.0106782666156,52.51465255372339,13.387930985383614,109.80435025598854,-1.9967227541611652,-4.356074380201651,34.79367018892731,35.12209804352074,1
1720,train,1900,131270.699999923,1149251270.6999998,3784037.9824194647,900641.0665029659,5037944.248551781,0.0,0.0,0.0,0,-73675.70167832723,-51.7666627529344,1:0.000000;6:-1.282167,,10,2,1.7765745995302866,1.0,52.5146901833357,13.387940846729,75.0123350810784,52.51465507425912,13.387907216494781,109.73779039084911,-2.2831167855599195,-3.906903307249399,34.72545370561477,35.019046971176934,1
1721,train,1900,131270.899999923,1149251270.9,3784038.567949047,900639.834072244,5037944.039280319,0.0,0.0,0.0,0,-73686.05052974417,-51.76664139754986,1:0.000000;6:-1.276970,,11,2,1.4590289540093513,1.0,52.5146887286618,13.3879214540977,75.0140168224059,52.514651902817036,13.387887559146998,109.74471905082464,-2.3010882422426877,-4.097943592739039,34.73070049824901,35.047249619434226,1
1722,train,1900,131271.099999923,1149251271.1,3784039.1759542204,900638.7371463231,5037943.799313915,0.0,0.0,0.0,0,-73696.42951309515,-51.76719758773502,1:0.000000;6:-1.273265,,10,2,1.7966823995842636,1.0,52.514687277833,13.3879022141704,75.0156526236357,52.51464818386532,13.387869766886705,109.75969087146223,-2.202808026794706,-4.3503381535602585,34.744036383597575,35.08455314633472,1
1723,train,1900,131271.299999923,1149251271.3,3784039.4774689623,900637.4561084693,5037943.640946951,0.0,0.0,0.0,0,-73706.88167761236,-51.769118853442,1:0.000000;6:-1.263904,,11,2,1.4589689138230733,1.0,52.5146856987567,13.3878830997479,75.0171683750878,52.51464734127374,13.387850381681217,109.63202145323157,-2.2211911643414415,-4.268382757509537,34.61485126352561,34.94768532462706,1
1724,train,1900,131271.499999923,1149251271.5,3784039.6485768207,900636.1490092868,5037943.607186778,0.0,0.0,0.0,0,-73717.32539712908,-51.770867282132144,1:0.000000;6:-1.252199,,10,2,1.7764523579613432,1.0,52.514684048714,13.3878641422621,75.0184884944854,52.514648127789044,13.387831067790293,109.52235308010131,-2.245387011766654,-3.9972448811127226,34.50386293778812,34.80712983142766,1
1725,train,1900,131271.699999923,1149251271.6999998,3784039.951051193,900634.8929776197,5037943.541629577,0.0,0.0,0.0,0,-73727.70356027594,-51.771373731376265,1:0.000000;6:-1.240552,,11,2,1.45890889297803,1.0,52.5146821023471,13.3878453255692,75.019547644735,52.51464774480166,13.387812037641831,109.47242122795433,-2.2598782608530983,-3.8232734993947535,34.45287203728002,34.73794555845584,1
1726,train,1900,131271.899999923,1149251271.9,3784040.310245309,900633.510535094,5037943.693838016,0.0,0.0,0.0,0,-73737.98124705987,-51.76999708764026,1:0.000000;6:-1.223564,,10,2,1.7763912492950862,1.0,52.5146802040549,13.3878266590893,75.0202910003373,52.5146483679668,13.387791002618542,109.6110558565706,-2.4206759054355755,-3.5426881960441765,34.59076341368516,34.85586356748441,1
1727,train,1900,131272.099999923,1149251272.1,3784041.0782926767,900632.4117358358,5037943.396573196,0.0,0.0,0.0,0,-73748.33924485111,-51.77017067917014,1:0.000000;6:-1.214908,,10,2,1.7965138812173267,1.0,52.514677790734,13.3878081199109,75.0206809842461,52.514643228525074,13.387772637686625,109.67504655197263,-2.4088468218727535,-3.8460483015593177,34.654363954741754,34.95024422885881,1
1728,train,1900,131272.299999923,1149251272.3,3784042.184955047,900632.2843141177,5037942.6573456675,0.0,0.0,0.0,0,-73759.06227608104,-51.77733798959362,1:0.000000;6:-1.210902,,10,2,1.7964801590259518,1.0,52.5146753186476,13.3877897231331,75.0206989735552,52.514631719300375,13.387767037415012,109.72567625530064,-1.540107356490675,-4.851692617696619,34.70497525007465,35.076290554082576,1
1729,train,1900,131272.499999923,1149251272.5,3784042.701181385,900631.6018394714,5037942.086902308,0.0,0.0,0.0,0,-73769.63159609622,-51.781465583295805,1:0.000000;6:-1.197591,,10,2,1.796446446352605,1.0,52.5146727963582,13.3877714278817,75.020343894824,52.51462614541548,13.387755497144592,109.48247691895813,-1.081519548485712,-5.191271110530128,34.46213081917617,34.86771344488757,1
1730,train,1900,131272.699999923,1149251272.6999998,3784043.2800119664,900630.7023067502,5037941.645542735,0.0,0.0,0.0,0,-73780.15655707593,-51.78475162600603,1:0.000000;6:-1.183291,,11,2,1.458758784091299,1.0,52.5146702803294,13.3877532616214,75.0196340118419,52.514621201547726,13.38774063298809,109.34818520583212,-0.8573435710101744,-5.461438578282337,34.32854879766947,34.77084427932513,1
1731,train,1900,131272.899999923,1149251272.9,3784043.945598592,900629.7197844023,5037941.34164255,0.0,0.0,0.0,0,-73790.58564553733,-51.786216300715544,1:0.000000;6:-1.170441,,11,2,1.4587287691954158,1.0,52.5146673578885,13.3877352188341,75.0186032190344,52.51461654460338,13.387724283732622,109.36263668257743,-0.7423716988791762,-5.654452446343935,34.34403091371813,34.81431325776351,1
1732,train,1900,131273.099999923,1149251273.1,3784044.606806664,900628.7372898816,5037940.898844573,0.0,0.0,0.0,0,-73801.02962555904,-51.78794054586827,1:0.000000;6:-1.159713,,9,2,1.878316922589216,1.0,52.5146645905776,13.3877172441622,75.0172879946401,52.51461115838524,13.387707949812766,109.26428352668881,-0.6309829615637623,-5.945881794477058,34.24699272839071,34.76504222275767,1
1733,train,1900,131273.299999923,1149251273.3,3784045.343206812,900627.7733788732,5037940.474664327,0.0,0.0,0.0,0,-73811.41363148858,-51.78852282447803,1:0.000000;6:-1.151018,,10,2,1.7963115458282193,1.0,52.5146617937464,13.3876993638334,75.0157218785458,52.514605321688904,13.387691625745212,109.22783782333136,-0.5253301970030391,-6.284154970578525,34.21211282510154,34.788435427130196,1
1734,train,1900,131273.499999923,1149251273.5,3784046.025299567,900626.2422767035,5037940.406734075,0.0,0.0,0.0,0,-73821.51455942178,-51.78370779879081,1:0.000000;6:-1.140273,,9,2,1.8782552369104017,1.0,52.5146590742787,13.3876816615484,75.0139379580463,52.51460274643498,13.387667359235547,109.36200854554772,-0.9709681831199379,-6.268107062941596,34.348067433156,34.928808765226464,1
1735,train,1900,131273.699999923,1149251273.6999998,3784046.4625679725,900624.7681478477,5037940.516982827,0.0,0.0,0.0,0,-73831.6714285972,-51.7799668736056,1:0.000000;6:-1.126725,,11,2,1.4586086773266933,1.0,52.5146565478821,13.3876641673994,75.0119698751373,52.514602749883075,13.387644744123207,109.50065261963755,-1.3186247423210578,-5.986588477093829,34.48867979877666,35.02923132282065,1
1736,train,1900,131273.899999923,1149251273.9,3784046.9652619543,900623.447083637,5037940.53747809,0.0,0.0,0.0,0,-73841.871072022,-51.77706210931487,1:0.000000;6:-1.115176,,9,2,2.154223800515878,1.0,52.51465416152,13.3876469160668,75.0098584545984,52.514601555909486,13.387624099242164,109.62837779242545,-1.5490090663605436,-5.8539006992204925,34.618516461985905,35.14412133647376,1
1737,train,1900,131274.099999923,1149251274.1,3784047.3659527805,900622.1544835741,5037940.713255902,0.0,0.0,0.0,0,-73852.0181991337,-51.77316946589098,1:0.000000;6:-1.101707,,10,2,1.7760549063170115,1.0,52.5146519855215,13.3876299068595,75.007653560996,52.5146018717397,13.387604210130386,109.82294386904687,-1.7445226468399877,-5.576612537985817,34.81528763158586,35.30221267193055,1
1738,train,1900,131274.299999923,1149251274.3,3784047.5077216066,900620.5830623984,5037941.213360213,0.0,0.0,0.0,0,-73862.13637896876,-51.768734208632225,1:0.000000;6:-1.082411,,10,2,1.7760243197154093,1.0,52.5146500144305,13.3876131148504,75.0054102156555,52.51460621772815,13.387581208663695,110.08229146152735,-2.166075759932694,-4.873654117886504,35.07687901589103,35.48002015436317,1
1739,train,1900,131274.499999923,1149251274.5,3784047.7124161203,900619.1267494006,5037941.643176459,0.0,0.0,0.0,0,-73872.27167809843,-51.76464772572458,1:0.000000;6:-1.064909,,10,2,1.7759937349298303,1.0,52.5146481979537,13.3875964909899,75.0031893926535,52.514609552757015,13.387559642048279,110.33933787234128,-2.501633840728129,-4.3003995739415934,35.33614654022553,35.68465861796811,1
1740,train,1900,131274.699999923,1149251274.6999998,3784047.9639635775,900617.7947294584,5037941.993136203,0.0,0.0,0.0,0,-73882.40122580627,-51.76046826480203,1:0.000000;6:-1.048821,,11,2,1.4584585173630686,1.0,52.5146465101481,13.387580059497,75.0010529869436,52.51461192083215,13.387539696718527,110.57826913613826,-2.7401842885000094,-3.849065094138771,35.57721440038908,35.88958200543874,1
1741,train,1900,131274.899999923,1149251274.9,3784048.3110598023,900616.7111035389,5037942.194532565,0.0,0.0,0.0,0,-73892.60170730723,-51.757659646308305,1:0.000000;6:-1.036636,,10,2,1.7759325612043935,1.0,52.5146451533111,13.3875637505387,74.9990655679698,52.51461240351297,13.387522984925402,110.79088092967868,-2.7675323599544215,-3.644365424196115,35.79181372222118,36.08316178267435,1
1742,train,1900,131275.099999923,1149251275.1,3784048.7392244544,900615.6841033456,5037942.369750863,0.0,0.0,0.0,0,-73902.7608934175,-51.75408546598621,1:0.000000;6:-1.025164,,11,2,1.4583984461430721,1.0,52.5146437309456,13.3875475856943,74.9972952354879,52.5146120871645,13.38750680807705,111.03869347367436,-2.7683474222562636,-3.521289042528,36.04139666634447,36.318665967132205,1
