epoch,split,week,tow,time_gps_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,ref_sys_id,cb_m,cd_mps,inter_gnss_m,ibb_m,used_obs,rejected_obs,pdop,r_inflation,gt_lat_deg,gt_lon_deg,gt_h_m,pred_lat_deg,pred_lon_deg,pred_h_m,enu_e_m,enu_n_m,enu_u_m,enu_3d_m,init_ok
1921,train,1900,131311.099999925,1149251311.1,3784120.907731117,900572.2412805601,5037877.779980176,0.0,0.0,0.0,0,-75770.58516359875,-51.3257127878263,1:0.000000;6:-10.077280,,11,2,1.6896491676887162,1.0,52.5137146035611,13.3869648208226,74.9360932529051,52.51382994632799,13.386638168170343,96.39115786831826,-22.176430903699853,12.835252059818977,21.45501322372946,33.41938622261138,1
1922,train,1900,131311.299999925,1149251311.3,3784121.1512859804,900573.9893082221,5037877.462917462,0.0,0.0,0.0,0,-75781.05327960441,-51.329237380107465,1:0.000000;6:-10.096736,,11,2,1.6896208303048548,1.0,52.5137162742034,13.3869883385042,74.9383570488423,52.51382363696062,13.386662385971697,96.53005317226052,-22.128903461742894,11.947246395371252,21.591646622982577,33.14550148576127,1
1923,train,1900,131311.499999925,1149251311.5,3784121.6241560597,900575.9104336454,5037876.801236597,0.0,0.0,0.0,0,-75791.51192678922,-51.332532086464546,1:0.000000;6:-10.116421,,9,2,1.837935295403753,1.0,52.5137180070783,13.3870119301155,74.9406050189678,52.513813566384094,13.386688302147796,96.55564609821886,-21.971093967938103,10.633772065299436,21.614994449361664,32.6038964470605,1
1924,train,1900,131311.699999925,1149251311.6999998,3784122.187590174,900577.6801906548,5037876.178737437,0.0,0.0,0.0,0,-75801.9731641133,-51.33592574051538,1:0.000000;6:-10.135744,,9,2,1.8379086179725166,1.0,52.5137197946001,13.3870355651576,74.9428386383398,52.513803331737726,13.386711740431535,96.64462003391236,-21.98445730137921,9.295960059299293,21.70173681175599,32.2598297718227,1
1925,train,1900,131311.899999925,1149251311.9,3784121.2562181856,900579.5254776662,5037876.096189145,0.0,0.0,0.0,0,-75812.61121620717,-51.34239374968868,1:0.000000;6:-10.149865,,9,2,1.8378819276884946,1.0,52.5137216523171,13.3870592028241,74.9450599399944,52.513806294779044,13.386741358692722,96.28770978748798,-21.578432133391434,9.418956872628321,21.342606463793313,31.778173839479265,1
1926,train,1900,131312.099999925,1149251312.1,3784119.4789239205,900580.8014478668,5037877.221912347,0.0,0.0,0.0,0,-75822.72292257634,-51.33925544829119,1:0.000000;6:-10.158364,,12,2,1.3219808275949694,1.0,52.513723483438,13.3870827697847,74.9472707150638,52.51382267376513,13.386765703760021,96.30853259097785,-21.525598550900217,11.037825294179752,21.361216073635806,32.27207046881109,1
1927,train,1900,131312.299999925,1149251312.3,3784118.5323951165,900581.6391890041,5037877.592754576,0.0,0.0,0.0,0,-75832.87029506515,-51.336849575164884,1:0.000000;6:-10.170127,,11,2,1.6894791260929007,1.0,52.5137253915562,13.3871062561296,74.9494728080758,52.5138298848668,13.386780936098111,96.16045423597097,-22.085958585520203,11.627937025910628,21.210932666118822,32.75518509620245,1
1928,train,1900,131312.499999925,1149251312.5,3784117.50175474,900582.7780635752,5037878.150626313,0.0,0.0,0.0,0,-75842.85981305434,-51.33151445707745,1:0.000000;6:-10.180751,,10,2,1.7895870771805056,1.0,52.5137273892001,13.3871296354761,74.9516675659391,52.51383820513746,13.386800770379713,96.1534163840115,-22.326628600097465,12.331512255246162,21.201697898176153,33.1671001583422,1
1929,train,1900,131312.699999925,1149251312.6999998,3784116.90883379,900583.6741092505,5037878.550213496,0.0,0.0,0.0,0,-75852.99747989372,-51.329023825402516,1:0.000000;6:-10.192144,,10,2,1.7895521905367555,1.0,52.5137293427602,13.3871529120304,74.9538566329025,52.51384302420436,13.3868156323015,96.24571079295129,-22.8978952436102,12.650385159073304,21.29180059532988,33.72961049065848,1
1930,train,1900,131312.899999925,1149251312.9,3784116.466775722,900585.3179233546,5037878.660288513,0.0,0.0,0.0,0,-75863.36318553603,-51.33066452165256,1:0.000000;6:-10.205444,,9,2,2.1453561851439966,1.0,52.5137312079129,13.3871761205741,74.9560408880603,52.5138439789068,13.386840694892784,96.30295300111175,-22.772023804207876,12.54907090008519,21.346859196781164,33.641234313888894,1
1931,train,1900,131313.099999925,1149251313.1,3784116.8510729508,900586.792187764,5037878.306006026,0.0,0.0,0.0,0,-75873.96651692184,-51.336815224638,1:0.000000;6:-10.222451,,9,2,2.145310064186205,1.0,52.5137330622938,13.3871993205709,74.9582211288997,52.513836941586305,13.386860509804308,96.45706910733134,-23.001841213336736,11.559614611698741,21.498796109881564,33.539642564416425,1
1932,train,1900,131313.299999925,1149251313.3,3784116.5850911853,900588.456049331,5037878.6917197695,0.0,0.0,0.0,0,-75883.86843651145,-51.329927780753565,1:0.000000;6:-10.239325,,10,2,1.7894475100085279,1.0,52.5137349034104,13.3872225847929,74.9603982990783,52.51383814917586,13.386885259188512,96.84009942039847,-22.901014391046967,11.489116717934866,21.879649742953323,33.69236316988745,1
1933,train,1900,131313.499999925,1149251313.5,3784116.0083285486,900589.8061955026,5037879.159650239,0.0,0.0,0.0,0,-75894.05264692869,-51.32828686003921,1:0.000000;6:-10.256327,,9,2,2.1452177394688356,1.0,52.5137367118085,13.3872459467984,74.9625729543792,52.513842480205625,13.386906573045191,97.06017393711954,-23.040061615942278,11.769833166902526,22.097548593331528,34.024624404654105,1
1934,train,1900,131313.699999925,1149251313.6999998,3784115.7589353872,900591.5193123756,5037879.309446082,0.0,0.0,0.0,0,-75904.41887046787,-51.33000556060366,1:0.000000;6:-10.273200,,10,2,1.7893776492204936,1.0,52.5137384661064,13.3872694305176,74.9647457452932,52.51384220118662,13.386931971660132,97.27276521921158,-22.91006037793111,11.543567901720198,22.30796796261953,33.99662131805649,1
1935,train,1900,131313.899999925,1149251313.9,3784115.000937352,900592.9707832112,5037879.762299561,0.0,0.0,0.0,0,-75914.70911215825,-51.33028344974768,1:0.000000;6:-10.289201,,10,2,1.7893427243937843,1.0,52.5137401072742,13.3872930366901,74.9669174017815,52.51384753969912,13.386955355522622,97.3878560103476,-22.925150624996984,11.955004246840394,22.420886286541,34.222518896112454,1
1936,train,1900,131314.099999925,1149251314.1,3784116.7917306065,900595.9228849723,5037879.093919719,0.0,0.0,0.0,0,-75925.13442166997,-51.33329562874143,1:0.000000;6:-10.318048,,10,2,1.789307793389357,1.0,52.5137416832306,13.3873167364415,74.9690883735901,52.51382658790779,13.386991550457573,98.33365869708359,-22.076867262585896,9.448141148626048,23.364525197007815,33.50457397096418,1
1937,train,1900,131314.299999925,1149251314.3,3784118.954257774,900598.8571797211,5037877.708102038,0.0,0.0,0.0,0,-75935.55699385346,-51.33619106130983,1:0.000000;6:-10.347036,,10,2,1.7892728258964044,1.0,52.5137431635516,13.387340528616,74.9712592705091,52.51379916321873,13.387026222445403,98.92774652969092,-21.338252310356495,6.231623322588365,23.956448596489892,32.68127246989205,1
1938,train,1900,131314.499999925,1149251314.5,3784119.0721408143,900600.316206472,5037877.292862525,0.0,0.0,0.0,0,-75946.11418465506,-51.34145584150439,1:0.000000;6:-10.368130,,10,2,1.7892378957241344,1.0,52.5137445612496,13.3873643911608,74.9734307217578,52.513793665771516,13.387046727509434,98.87362311314791,-21.56619425672782,5.464340649203832,23.900153666360133,32.65236742910212,1
1939,train,1900,131314.699999925,1149251314.6999998,3784118.7814757675,900601.5276851329,5037876.8830449395,0.0,0.0,0.0,0,-75956.54610156383,-51.34431175253302,1:0.000000;6:-10.388052,,9,2,2.144940574148905,1.0,52.5137459652326,13.3873883144651,74.9756030748115,52.51379144075645,13.387065078624968,98.5470479503274,-21.944490296442915,5.0605114491199075,23.571405197415164,32.60031554261525,1
1940,train,1900,131314.899999925,1149251314.9,3784118.9707154934,900602.6915230467,5037876.401948018,0.0,0.0,0.0,0,-75966.83939835067,-51.34466823724099,1:0.000000;6:-10.408133,,9,2,2.1448944320055303,1.0,52.5137474493462,13.3874123090128,74.9777763653261,52.5137855754836,13.387081110432039,98.44132042769343,-22.48508360390597,4.242682823770327,23.463503099962935,32.773698600245396,1
1941,train,1900,131315.099999925,1149251315.1,3784119.27304665,900604.0785151246,5037876.007710527,0.0,0.0,0.0,0,-75977.14768394991,-51.34532600118158,1:0.000000;6:-10.428463,,10,2,1.7891331578256278,1.0,52.5137489243538,13.3874363898589,74.9799513885469,52.51377903229838,13.387099954233754,98.50291291624308,-22.84063034893887,3.3504295307668013,23.522919837384443,32.95826953062791,1
1942,train,1900,131315.299999925,1149251315.3,3784118.934402475,900605.5266927916,5037875.954500463,0.0,0.0,0.0,0,-75987.27760812522,-51.34258865283127,1:0.000000;6:-10.446318,,10,2,1.7890982167454565,1.0,52.5137504718068,13.3874605795219,74.9821286802115,52.513778699564874,13.387121860739963,98.4642525203526,-22.995634004944993,3.141205314339473,23.482081701090635,33.016276518300984,1
1943,train,1900,131315.499999925,1149251315.5,3784118.2045717877,900607.0452944448,5037876.1956441915,0.0,0.0,0.0,0,-75997.64747228759,-51.3443105176592,1:0.000000;6:-10.463966,,10,2,1.789063270142629,1.0,52.5137519843001,13.3874848656226,74.9843090270244,52.513782573997005,13.387146110471699,98.43748913425952,-22.998100976698435,3.404039060462493,23.45313782401731,33.023473534017036,1
1944,train,1900,131315.699999925,1149251315.6999998,3784117.688387,900608.1053936211,5037876.12447866,0.0,0.0,0.0,0,-76008.23833830135,-51.35016792588091,1:0.000000;6:-10.481405,,10,2,1.7890283106698108,1.0,52.5137535618312,13.3875092260596,74.9864931873697,52.513784015363385,13.38716306150238,98.22479050047696,-23.501124322074187,3.3888890869919805,23.238253207551445,33.22354324547271,1
1945,train,1900,131315.899999925,1149251315.9,3784116.9779527504,900609.2474281705,5037876.103470237,0.0,0.0,0.0,0,-76018.63679299274,-51.3523851492302,1:0.000000;6:-10.498320,,10,2,1.788993364986575,1.0,52.5137551659806,13.3875336481111,74.988682021024,52.51378694326113,13.387181849088138,97.94843429420143,-23.88364578520332,3.536195921354148,22.95970667033339,33.31788330574158,1
1946,train,1900,131316.099999925,1149251316.1,3784116.5244701235,900610.8264839939,5037876.122410995,0.0,0.0,0.0,0,-76029.07388452238,-51.35534239019879,1:0.000000;6:-10.515922,,10,2,1.7889584177623223,1.0,52.513756793987,13.3875580880989,74.9908759130112,52.5137875856507,13.387206022656216,97.91747965011746,-23.901732563524135,3.4265177317365136,22.926558127301927,33.29656004557661,1
1947,train,1900,131316.299999925,1149251316.3,3784115.5343804527,900612.1777662701,5037876.349691443,0.0,0.0,0.0,0,-76039.52182865587,-51.35845369811806,1:0.000000;6:-10.532441,,10,2,1.7889234473548485,1.0,52.5137584529033,13.387582517754,74.993074747957,52.51379346590209,13.387228762389105,97.7020593136549,-24.016457413750132,3.896263276355141,22.70893825504476,33.281631133353166,1
1948,train,1900,131316.499999925,1149251316.5,3784115.595139401,900614.1520927827,5037876.079258593,0.0,0.0,0.0,0,-76050.0031086958,-51.36223431523481,1:0.000000;6:-10.553020,,9,2,1.9228681610918141,1.0,52.5137599831262,13.3876068924794,74.995278444637,52.51378830586276,13.387256846213786,97.80163100082427,-23.76464975767226,3.151777755254722,22.80630759999663,33.088063519478055,1
1949,train,1900,131316.699999925,1149251316.6999998,3784115.063971088,900615.7558433783,5037876.097352574,0.0,0.0,0.0,0,-76060.26269195515,-51.36183728207373,1:0.000000;6:-10.571194,,10,2,1.7888534965693963,1.0,52.5137614848282,13.387631216247,74.9974859303634,52.5137894417389,13.387281638586408,97.72749276459217,-23.732835263783087,3.111068901091528,22.72996201491643,33.00874721289417,1
1950,train,1900,131316.899999925,1149251316.9,3784115.0134431464,900617.6407813728,5037876.082750881,0.0,0.0,0.0,0,-76070.68362515897,-51.36451781939336,1:0.000000;6:-10.590405,,9,2,1.8714815992277105,1.0,52.5137630250203,13.387655507218,74.9996963992914,52.51378660037169,13.38730882104584,97.95158673264086,-23.536534392251397,2.6234933876068123,22.951846458884294,32.979363617642,1
1951,train,1900,131317.099999925,1149251317.1,3784114.0897157993,900619.454508921,5037876.368813165,0.0,0.0,0.0,0,-76080.7700734199,-51.360848197140065,1:0.000000;6:-10.608362,,10,2,1.7887835032627812,1.0,52.5137645632529,13.3876797710861,75.0019083596393,52.51379157822325,13.387337961061911,97.88726060278714,-23.20548970786886,3.0062484632581494,22.88530940942143,32.73025617329939,1
1952,train,1900,131317.299999925,1149251317.3,3784113.628242263,900620.8809691827,5037876.516466986,0.0,0.0,0.0,0,-76091.2232514609,-51.36412965918482,1:0.000000;6:-10.626052,,10,2,1.7887485026334256,1.0,52.5137660132359,13.3877040196922,75.0041202378209,52.51379323186574,13.387359975276897,97.93221022002399,-23.357181854841322,3.028912188932816,22.92804658674313,32.869858130698674,1
1953,train,1900,131317.499999925,1149251317.5,3784113.2092353073,900622.7408014754,5037876.656798986,0.0,0.0,0.0,0,-76101.69236005857,-51.3676678815666,1:0.000000;6:-10.642223,,9,2,1.8713867972183347,1.0,52.5137675754767,13.3877282801962,75.0063299965102,52.51379383537261,13.387388054648707,98.05755607318133,-23.097918983571027,2.922224254976607,23.051183671682523,32.762941330619675,1
1954,train,1900,131317.699999925,1149251317.6999998,3784112.459041008,900624.052838582,5037877.04164114,0.0,0.0,0.0,0,-76111.42768433946,-51.35750430606702,1:0.000000;6:-10.657080,,9,2,1.8713551849968133,1.0,52.5137692150559,13.3877525920529,75.0085351300371,52.513798977921624,13.387409413906466,98.10366026312113,-23.298368430803713,3.3120315242928715,23.09508181171791,32.97220538946893,1
1955,train,1900,131317.899999925,1149251317.9,3784111.680540122,900624.7802562637,5037877.310276718,0.0,0.0,0.0,0,-76121.44614411578,-51.35268458962104,1:0.000000;6:-10.671850,,10,2,1.7886434376648348,1.0,52.5137708906473,13.3877769914579,75.0107330518126,52.51380464652233,13.387422492429202,97.95842069108039,-24.06693961818238,3.75637246120772,22.947641222303826,33.46523799885688,1
1956,train,1900,131318.099999925,1149251318.1,3784110.7729787305,900625.7384909849,5037877.969734756,0.0,0.0,0.0,0,-76131.42675623695,-51.34720628018594,1:0.000000;6:-10.686539,,10,2,1.788608417140358,1.0,52.5137725722401,13.3878015323175,75.0129210235777,52.51381296668939,13.387439318591486,98.07941412460059,-24.590686252146796,4.495107751055032,23.066444214070863,34.014242498194186,1
1957,train,1900,131318.299999925,1149251318.3,3784109.9706836212,900626.6911124644,5037878.676785097,0.0,0.0,0.0,0,-76141.42429093938,-51.3420831826155,1:0.000000;6:-10.699929,,9,2,1.871260347999407,1.0,52.5137742180506,13.3878262500771,75.0150959650131,52.513820826168384,13.387455705320097,98.29970258660614,-25.15627624206606,5.186560412304665,23.284555007644656,34.66856133706233,1
1958,train,1900,131318.499999925,1149251318.5,3784108.880084358,900627.4357169599,5037879.388371198,0.0,0.0,0.0,0,-76151.42829716548,-51.337066996563166,1:0.000000;6:-10.713587,,10,2,1.788538294880069,1.0,52.5137759594041,13.387851108244,75.0172550829212,52.513831053847746,13.38747009452873,98.32359422370791,-25.867007703249083,6.130912380266973,23.30628385289483,35.3535435446882,1
1959,train,1900,131318.699999925,1149251318.6999998,3784107.939521396,900628.3863132872,5037880.10244382,0.0,0.0,0.0,0,-76161.47936818679,-51.332952429812245,1:0.000000;6:-10.726627,,9,2,1.871197079752173,1.0,52.5137777216879,13.3878761194463,75.0193955596235,52.513839914229436,13.38748692380444,98.46731104888022,-26.422473690699366,6.920783393207578,23.447857119741602,35.997866078688816,1
1960,train,1900,131318.899999925,1149251318.9,3784107.3764101793,900629.317741528,5037880.543439264,0.0,0.0,0.0,0,-76171.62488578496,-51.33063588491492,1:0.000000;6:-10.740322,,9,3,1.7884681615221258,1.0,52.5137795227514,13.387901303377,75.021514772139,52.51384469445824,13.387502191134908,98.61510424036533,-27.095708896996687,7.252305218800135,23.593527910902658,36.652802497216555,1
1961,train,1900,131319.099999925,1149251319.1,3784106.7748350217,900630.5030863925,5037881.020598533,0.0,0.0,0.0,0,-76181.70309006274,-51.32704044917384,1:0.000000;6:-10.752206,,9,3,1.7884330883099528,1.0,52.5137812708372,13.3879266597934,75.0236104019342,52.513849520061235,13.387521228136377,98.80460006836802,-27.52473144174879,7.594770305897086,23.780925877908636,37.159437731891416,1
1962,train,1900,131319.299999925,1149251319.3,3784106.502022612,900631.8981411688,5037881.316484316,0.0,0.0,0.0,0,-76191.66139422539,-51.32122528064664,1:0.000000;6:-10.764960,,9,3,1.788398006658175,1.0,52.5137831878513,13.3879522063972,75.0256806042734,52.51385072744489,13.387542148936552,99.074443211779,-27.838777391000647,7.515805560741435,24.04869755234325,37.547632599361584,1
1963,train,1900,131319.499999925,1149251319.5,3784105.843374368,900633.6538961654,5037881.844921341,0.0,0.0,0.0,0,-76201.75672310084,-51.31794095726021,1:0.000000;6:-10.779284,,9,3,1.7883629184288705,1.0,52.5137850515379,13.3879779663958,75.0277236659678,52.51385528762313,13.387569554257867,99.3512138016522,-27.727074857115227,7.815867689999614,24.32342520428053,37.70288426033054,1
1964,train,1900,131319.699999925,1149251319.6999998,3784104.068189931,900635.5242472405,5037883.496252668,0.0,0.0,0.0,0,-76211.34725052876,-51.305248262409826,1:0.000000;6:-10.793072,,9,2,1.8483384424170153,1.0,52.5137869475218,13.3880039096177,75.0297383346503,52.51387354493413,13.387602409609013,99.87412435002625,-27.257801761847052,9.636535172680219,24.8443206121248,38.11942855946957,1
1965,train,1900,131319.899999925,1149251319.9,3784103.0075979726,900637.1106263595,5037884.636676258,0.0,0.0,0.0,0,-76221.10258753988,-51.29573030834389,1:0.000000;6:-10.805965,,11,2,1.6883956802657925,1.0,52.513788935945,13.3880299785617,75.0317235630276,52.51388451988769,13.387628758704532,100.37467845994979,-27.23877764584051,10.63654656946818,25.342887985478576,38.69559538253056,1
1966,train,1900,131320.099999925,1149251320.1,3784101.8809940303,900638.5444160271,5037885.694055969,0.0,0.0,0.0,0,-76230.85737110028,-51.28622268253591,1:0.000000;6:-10.818529,,10,2,1.7882575325788594,1.0,52.5137909015942,13.3880561641832,75.0336782740725,52.51389575053243,13.387653146417616,100.74875579681247,-27.360832101780755,11.667545963750648,25.715008285761474,39.31931348910929,1
1967,train,1900,131320.299999925,1149251320.3,3784100.581206297,900639.3690562211,5037886.723873404,0.0,0.0,0.0,0,-76240.71675832188,-51.27872582703509,1:0.000000;6:-10.830647,,9,2,2.1436449322771765,1.0,52.5137929503937,13.3880823906484,75.035601690239,52.51390903753926,13.387669395996888,100.91259933076799,-28.038154060172893,12.91812496232329,25.876923057223483,40.28189646173146,1
1968,train,1900,131320.499999925,1149251320.5,3784099.4820529176,900640.2747827327,5037887.594366317,0.0,0.0,0.0,0,-76250.6902353202,-51.273375672323375,1:0.000000;6:-10.841858,,9,2,2.1435985509364937,1.0,52.5137949280795,13.3881086062277,75.037492714227,52.5139199275474,13.387686123244233,101.0802266439423,-28.682309364331594,13.9098821062504,26.042654400724068,41.16284172547568,1
1969,train,1900,131320.699999925,1149251320.6999998,3784098.2902520606,900641.1072432873,5037888.441091873,0.0,0.0,0.0,0,-76260.6921334753,-51.26855629046081,1:0.000000;6:-10.851607,,9,2,2.143552162008759,1.0,52.5137968324614,13.3881347726188,75.0393500552386,52.51393145123075,13.387702116611797,101.16382106021047,-29.372947178742724,14.980311301203454,26.124385916393596,42.06736611858221,1
1970,train,1900,131320.899999925,1149251320.9,3784096.3308449197,900642.6678603998,5037890.099462537,0.0,0.0,0.0,0,-76270.27361875205,-51.255849796755996,1:0.000000;6:-10.859375,,10,2,1.788117014953692,1.0,52.5137987312409,13.3881608534111,75.0411724922784,52.51395153632477,13.387731162024547,101.53961379267275,-29.171667984648376,17.004063497842097,26.498352057364094,42.92187146666856,1
1971,train,1900,131321.099999925,1149251321.1,3784095.23127911,900643.187656789,5037891.11019193,0.0,0.0,0.0,0,-76280.29047290159,-51.25144898525141,1:0.000000;6:-10.867873,,9,2,2.143459367863856,1.0,52.513801211239,13.3881812067876,75.0429578672771,52.5139638333068,13.387742360529078,101.76389591488987,-29.79318326167286,18.096490749946554,26.720842929631523,43.92175079839787,1
1972,train,1900,131321.299999925,1149251321.3,3784094.3254252616,900644.2283270296,5037891.928971497,0.0,0.0,0.0,0,-76290.22920680195,-51.24554751248351,1:0.000000;6:-10.876440,,9,2,1.9227623939838319,1.0,52.5138031888649,13.3882070828723,75.044705661418,52.513972876775675,13.387760362231058,102.02394444867969,-30.327768511327598,18.882773849761683,26.97913887569117,44.76836634959721,1
1973,train,1900,131321.499999925,1149251321.5,3784093.5607012454,900645.4882741405,5037892.568121809,0.0,0.0,0.0,0,-76300.33664381226,-51.24277632944906,1:0.000000;6:-10.886698,,10,2,1.8100614413698388,1.0,52.5138049697397,13.3882329239463,75.0464138095784,52.513979596822615,13.387781024734654,102.25590821914375,-30.67933697856327,19.432402284005615,27.209391169344837,45.3783091771618,1
1974,train,1900,131321.699999925,1149251321.6999998,3784093.6543153212,900647.2108144668,5037892.761151881,0.0,0.0,0.0,0,-76310.56783464714,-51.24235386731752,1:0.000000;6:-10.901454,,10,2,1.709002905680548,1.0,52.5138068447148,13.3882587014356,75.0480806518678,52.513977159062854,13.387805388566425,102.70722034480423,-30.775313749804504,18.95248791953567,27.659037434798837,45.511966410589814,1
1975,train,1900,131321.899999925,1149251321.9,3784094.0108627356,900648.9001928667,5037892.99135934,0.0,0.0,0.0,0,-76320.43536927189,-51.23524072233528,1:0.000000;6:-10.915074,,10,2,1.8316436824736975,1.0,52.5138087315074,13.3882844399753,75.0497049275861,52.51397315540767,13.387828380452913,103.33902489300817,-30.961789323464707,18.297008422065762,28.28921872139882,45.756888128181316,1
1976,train,1900,131322.099999925,1149251322.1,3784093.8795590135,900650.225311322,5037893.548325135,0.0,0.0,0.0,0,-76330.06466623777,-51.22374375752959,1:0.000000;6:-10.926123,,10,2,1.8099804499571877,1.0,52.5138104688113,13.3883101788662,75.0512855933915,52.513974924366856,13.387847816519345,103.88996317703277,-31.389688255223646,18.30053529593793,28.838574241393392,46.38841973116086,1
1977,train,1900,131322.299999925,1149251322.3,3784093.9007806033,900651.562939087,5037894.050472767,0.0,0.0,0.0,0,-76339.80193676149,-51.21431374039379,1:0.000000;6:-10.936576,,10,2,1.8316459873944744,1.0,52.5138122080984,13.3883359208148,75.0528220136583,52.513975314813194,13.387866911639831,104.48946566227823,-31.840942805001035,18.150442388116836,29.436538506218383,47.008446015836064,1
1978,train,1900,131322.499999925,1149251322.5,3784093.4568940713,900652.9165218946,5037894.972565759,0.0,0.0,0.0,0,-76349.33135815065,-51.201059588834354,1:0.000000;6:-10.945949,,11,2,1.6880221839663152,1.0,52.5138139818812,13.3883616953373,75.0543140436977,52.51398120197175,13.387887821663304,105.1490861074999,-32.171191730442494,18.608178489929475,30.094663946611615,47.82194770321939,1
1979,train,1900,131322.699999926,1149251322.6999998,3784093.097277752,900654.2277984075,5037895.749641416,0.0,0.0,0.0,0,-76358.95859361082,-51.189667405687224,1:0.000000;6:-10.956314,,11,2,1.68799338104731,1.0,52.513815747619,13.3883875242185,75.0557619494944,52.51398578131853,13.387907838052307,105.73756452277303,-32.56580031008646,18.92127825313477,30.68169153723044,48.57892872588624,1
1980,train,1900,131322.899999926,1149251322.9,3784092.513510745,900655.6006376342,5037896.4673532825,0.0,0.0,0.0,0,-76368.92433416317,-51.18452024615227,1:0.000000;6:-10.966586,,10,2,1.831649338486616,1.0,52.5138174990784,13.3884134287196,75.0571664877217,52.513991489290625,13.387929501084358,106.15490890294313,-32.853750705262854,19.361557997802088,31.097628582012973,49.206720749615535,1
1981,train,1900,131323.099999926,1149251323.1,3784092.2209870014,900657.0474342696,5037896.713772368,0.0,0.0,0.0,0,-76379.05730432238,-51.18243790978944,1:0.000000;6:-10.976955,,9,2,1.8363768834109462,1.0,52.5138193318553,13.3884394094755,75.0585290511377,52.51399247737589,13.387951230582054,106.38112785574049,-33.14236820704232,19.267564231655648,31.322483766197983,49.50508651720428,1
1982,train,1900,131323.299999926,1149251323.3,3784091.7183709177,900658.2832151606,5037896.7408334995,0.0,0.0,0.0,0,-76389.5673227251,-51.18727099281386,1:0.000000;6:-10.987364,,11,2,1.6879070093093202,1.0,52.5138211311363,13.3884654952837,75.0598510796928,52.51399407162877,13.387970652873493,106.27917108312249,-33.59475128583583,19.244751695437255,31.219202673293296,49.73536364934277,1
1983,train,1900,131323.499999926,1149251323.5,3784091.477376021,900659.7636028132,5037896.451273239,0.0,0.0,0.0,0,-76400.16642894807,-51.193697092500436,1:0.000000;6:-11.001942,,9,2,1.9891699621614463,1.0,52.5138229814819,13.3884916376054,75.0611346513637,52.51399171560166,13.387992687969184,106.11532991938293,-33.87359097343452,18.776672388150775,31.05407786085473,49.64211259803028,1
1984,train,1900,131323.699999926,1149251323.6999998,3784091.5055552935,900661.6306545079,5037896.070569918,0.0,0.0,0.0,0,-76410.81579185913,-51.20100783626797,1:0.000000;6:-11.016831,,9,2,1.8362958716559261,1.0,52.5138247997087,13.388517777761,75.0623819080426,52.51398635545629,13.388019345707672,106.09301098249853,-33.83845637412696,17.977870371749386,31.030514155774817,49.306569153195596,1
1985,train,1900,131323.899999926,1149251323.9,3784091.8228160976,900663.2768657465,5037895.378002939,0.0,0.0,0.0,0,-76421.39846541043,-51.20708607181905,1:0.000000;6:-11.034186,,9,2,1.9891836345295923,1.0,52.5138266400541,13.3885438372466,75.0635946563718,52.513977649048805,13.388041852975055,105.96325422823429,-34.07962183007076,16.804240130599865,30.89954657445978,48.97535185125991,1
1986,train,1900,131324.099999926,1149251324.1,3784091.541130495,900665.2172248238,5037894.874496615,0.0,0.0,0.0,0,-76431.88778389312,-51.21128906645105,1:0.000000;6:-11.048864,,9,2,1.9891904703649863,1.0,52.5138284634956,13.3885697623174,75.06477478878,52.5139736457842,13.388070617981128,105.6703726388514,-33.88682066255166,16.155848337263542,30.60548755233112,48.43577106259892,1
1987,train,1900,131324.299999926,1149251324.3,3784090.985183287,900667.7379422297,5037894.519152734,0.0,0.0,0.0,0,-76442.79584350473,-51.223092319255116,1:0.000000;6:-11.063793,,10,2,1.809683076289291,1.0,52.5138303404145,13.3885954979121,75.0659242820404,52.51397139710564,13.388108634601524,105.4144669957459,-33.053064364957535,15.696749900992895,30.348437929272013,47.53862330900236,1
1988,train,1900,131324.499999926,1149251324.5,3784090.3208478843,900669.9538076334,5037894.170573887,0.0,0.0,0.0,0,-76453.77216001564,-51.23612221325745,1:0.000000;6:-11.077039,,9,2,1.83618791284053,1.0,52.5138320816033,13.3886209912515,75.0670447115427,52.51397044063726,13.388142652530936,105.05680421087891,-32.474330339186395,15.39655275059372,29.9896584137653,46.80828537080525,1
1989,train,1900,131324.699999926,1149251324.6999998,3784089.210411198,900671.536243083,5037894.257888792,0.0,0.0,0.0,0,-76464.22351175472,-51.23952029848826,1:0.000000;6:-11.087149,,10,2,1.8096290276185265,1.0,52.5138337860681,13.3886462125399,75.0681379510392,52.513976008442036,13.388169115246644,104.69166172388941,-32.390044116716936,15.826459632990176,29.623422061869253,46.65982122825996,1
1990,train,1900,131324.899999926,1149251324.9,3784088.1988550224,900672.8586262832,5037894.501851951,0.0,0.0,0.0,0,-76474.60691649969,-51.24174922187456,1:0.000000;6:-11.096913,,8,2,2.0247177870141453,1.0,52.5138356222786,13.3886711194988,75.0692053314436,52.513982176371286,13.38819151432022,104.47271606046706,-32.56029829814409,16.308489210206755,29.403406938973596,46.804916250351695,1
1991,train,1900,131325.099999926,1149251325.1,3784086.6955846376,900674.6109244854,5037894.9128123205,0.0,0.0,0.0,0,-76485.44800259634,-51.25228499538155,1:0.000000;6:-11.104604,,10,2,1.70844450056155,1.0,52.5138373265869,13.3886957256519,75.0702481075955,52.51399195874432,13.38822175091086,104.15575481299311,-32.178040294202404,17.207404161562337,29.08540248752505,46.66349400780009,1
