epoch,week,tow,time_gps_s,gt_pos_E_x_m,gt_pos_E_y_m,gt_pos_E_z_m,gt_vel_E_x_mps,gt_vel_E_y_mps,gt_vel_E_z_mps,gt_lat_deg,gt_lon_deg,gt_h_m,gt_pos_std_N_n_m,gt_pos_std_N_e_m,gt_pos_std_N_d_m,speed_mps,is_static,sat_pos_E_x_m,sat_pos_E_y_m,sat_pos_E_z_m,sat_vel_E_x_mps,sat_vel_E_y_mps,sat_vel_E_z_mps,sat_bias_m,sat_drift_mps,elev_rad,azim_rad,elev_deg,azim_deg
2085,1900,131344.1,1149251344.1,3784063.7090455387,900741.501094935,5037863.6363368,-0.0016797007712909544,0.006482391398980323,0.00010196264641560699,52.513869920966,13.3892586513212,75.1551821561073,15.456880243576677,1.9579430489562775,1.31960920440386e-05,0.0066972523703317,1,10969755.650790136,-11046.996470628963,14921428.205594826,28.702865889457627,317.8667412110654,-193.68900047224253,39277.226433345415,-0.0002096527880305931,0.6585349130315286,-0.3874620457923727,37.73127117872131,-22.19993994540759
2086,1900,131344.3,1149251344.3,3784063.711402128,900741.4996344581,5037863.634864607,-0.0013860745448951999,0.005348965378057766,8.41827264742468e-05,52.5138698989788,13.3892586223553,75.1552033206237,9.82434993222284,1.0726961194944407,1.22143254293601e-05,0.005526275417594,1,10969761.39414602,-10983.419896686888,14921389.461634368,28.67477178595081,317.8665941485891,-193.7562584087658,39277.22639141492,-0.00020965209125065217,0.6585369080593723,-0.38746162139203894,37.73138548539675,-22.199915629059642
2087,1900,131344.5,1149251344.5,3784063.7115784897,900741.5031174504,5037863.634040467,-0.001006873846322282,0.003885619483501851,6.11489171039939e-05,52.513869887497,13.389258671663,75.1551446136917,13.947146901725228,1.229646834725596,1.15091994307119e-05,0.0040144206185999,1,10969767.131883249,-10919.843352748123,14921350.704219,28.646677645353577,317.86644769943393,-193.82351618509892,39277.22634948456,-0.00020965149301713717,0.6585389027479344,-0.3874611949497435,37.731499772632816,-22.199891195715917
2088,1900,131344.7,1149251344.7,3784063.7155467193,900741.4978362502,5037863.631896867,-0.000518991736117199,0.002002767276090788,3.153154698843927e-05,52.513869856967,13.3892585824512,75.155048721057,11.632101292612221,1.030554928656754,1.10137959234095e-05,0.0020691600766479,1,10969772.864001969,-10856.266838038546,14921311.933353228,28.618583467801837,317.86630186359383,-193.8907738011995,39277.226307554345,-0.00020965079987517502,0.6585408972898877,-0.38746076733229956,37.731614051468796,-22.19986669504113
2089,1900,131344.9,1149251344.9,3784063.7173039876,900741.501987297,5037863.629729528,-0.0002690519512013546,0.0010383068358271155,1.6338066981721187e-05,52.5138698260696,13.3892586359394,75.1549542681829,11.457553722619926,0.9589708884861599,1.06717170119153e-05,0.0010727240885723,1,10969778.590501154,-10792.69035244136,14921273.149034841,28.59048925340514,317.86615664093915,-193.95803125704228,39277.22626562427,-0.00020964998079494655,0.6585428912826543,-0.38746033647011346,37.7317282988387,-22.19984200845631
2090,1900,131345.1,1149251345.1,3784063.7149373204,900741.5019321106,5037863.631430699,-0.0003874870576846035,0.0014954182635573579,2.352025876475522e-05,52.5138698518817,13.3892586432211,75.1548952394039,20.60692214377044,0.6922677974453735,1.04369625748068e-05,0.0015449838851672,1,10969784.311381925,-10729.113894154043,14921234.351268923,28.56239500257849,317.8660120315452,-194.02528855248556,39277.226223694335,-0.0002096492694630904,0.6585448850123765,-0.38745990392420776,37.731842531137275,-22.199817225401468
2091,1900,131345.3,1149251345.3,3784063.714262629,900741.5034622904,5037863.63166674,-0.0005502995613724934,0.0021237258135501126,3.340827494998949e-05,52.5138698553262,13.389258667449,75.1548987412045,10.03616893589011,0.6398505955910189,1.02744477838336e-05,0.0021941187413677,1,10969790.02664353,-10665.537466158186,14921195.540048584,28.53430071453558,317.8658680354195,-194.0925456875052,39277.22618176454,-0.0002096485593216023,0.6585468783912186,-0.3874594691922082,37.7319567433319,-22.199792317092676
2092,1900,131345.5,1149251345.5,3784063.7151617054,900741.503734009,5037863.631055268,-0.0007659816738576379,0.002955997297189869,4.651864596799106e-05,52.5138698452966,13.3892586682759,75.1549841061072,2.584874240843777,0.4961982684092508,1.01592836831571e-05,0.0030539829616588,1,12126540.447455239,-833096.2117511499,14489713.902191227,176.04836835532097,430.78569796483987,-212.04200999588733,37967.73146575314,-0.00032499826068033144,0.6771892017148232,-0.4564334379885129,38.80008319009274,-26.15170962538797
2093,1900,131345.7,1149251345.7,3784063.7204678115,900741.5050252792,5037863.627094226,-0.0011488486761408265,0.004433363029038863,6.979798088538924e-05,52.5138697846937,13.3892586686804,75.1551643521336,11.488981417549631,0.6944643146504802,1.00739128955056e-05,0.0045803310782142,1,12126575.659329806,-833010.052279422,14489671.487404902,176.0197313003622,430.7839123287779,-212.107673886752,37967.73140075359,-0.0003249975101198288,0.677192257254113,-0.4564317954573503,38.80025825959819,-26.151615515284632
2094,1900,131345.9,1149251345.9,3784063.717664344,900741.5014445004,5037863.630179908,-0.0011391597383669978,0.004396098572270409,6.918717347834097e-05,52.5138698269292,13.3892586269323,75.1554484940934,10.881222651136481,0.6206772723061456,1.0006179737285e-05,0.0045418228093584,1,12126610.865477202,-832923.8931646731,14489629.059486553,175.99109406597677,430.7821272496435,-212.17333760215237,37967.73133575418,-0.00032499657629614376,0.6771953125978467,-0.45643015197257764,38.800433317899085,-26.15152135054347
2095,1900,131346.1,1149251346.1,3784063.717028932,900741.5002524123,5037863.631360067,-0.0005765243955885102,0.002224873040442002,3.501104351710039e-05,52.5138698397596,13.3892586120177,75.1558407770361,12.256974448076996,0.5826478432773511,9.94916839539406e-06,0.0022986226741165,1,12126646.065896878,-832837.7344071225,14489586.618434653,175.96245665179788,430.7803427273516,-212.23900114193947,37967.73127075493,-0.0003249958226660965,0.6771983675194118,-0.45642850524208245,38.80060835201151,-26.151426999836094
2096,1900,131346.3,1149251346.3,3784063.7223734264,900741.5024457595,5037863.627616882,0.00011226195732276058,-0.00043323943260377776,-6.816032641362454e-06,52.5138697785923,13.3892586252175,75.1563437414217,16.3099508998008,0.6574653494607509,9.90102986963765e-06,-0.0004475998339206,1,12126681.26058909,-832751.5760057026,14489544.16425165,175.93381905844072,430.7785587619382,-212.30466450607915,37967.73120575582,-0.0003249950788131173,0.6772014220786513,-0.4564268561727768,38.800783365364204,-26.151332515124757
2097,1900,131346.5,1149251346.5,3784063.720068668,900741.5036343336,5037863.629902323,0.0005430980193047006,-0.002095991835497178,-3.296071412909501e-05,52.5138698051165,13.3892586501104,75.1569602570951,8.752214260526902,0.626051807594533,9.86352656989574e-06,-0.0021654615308796,1,12126716.449554743,-832665.4179624752,14489501.696932338,175.90518128532702,430.77677535359487,-212.37032769497108,37967.73114075686,-0.00032499452379397553,0.6772044762931472,-0.4564252050445481,38.80095835896455,-26.151237912445815
2098,1900,131346.7,1149251346.7,3784063.7183851097,900741.5037474948,5037863.632057111,0.0008114018193443367,-0.003131400738168533,-4.9255253151466514e-05,52.5138698283927,13.3892586574744,75.1576893160885,7.762933634901444,0.8566622414058166,9.83913978799642e-06,-0.0032351923552396,1,12126751.6327931,-832579.2602744165,14489459.216483248,175.87654333318102,430.774992502054,-212.43599070795696,37967.731075758056,-0.0003249937761893307,0.6772075302576444,-0.4564235525475302,38.801133338241016,-26.15114323134103
2099,1900,131346.9,1149251346.9,3784063.725257417,900741.5037312083,5037863.627991654,0.0012371597146800504,-0.004774989193819638,-7.501460227721189e-05,52.5138697585132,13.3892586338002,75.158529676766,10.910604581312443,1.034803460689975,9.83061203408236e-06,-0.0049332254308187,1,12126786.810303343,-832493.1029437148,14489416.722899627,175.84790520149593,430.7732102074784,-212.50165354520308,37967.731010759395,-0.00032499283668130374,0.6772105838812559,-0.45642189651643855,38.80130829798618,-26.15104834774874
2100,1900,131347.1,1149251347.1,3784063.725145418,900741.5008897099,5037863.629785851,0.002038592172780326,-0.007868537882720504,-0.00012355418301233302,52.5138697737944,13.3892585934652,75.1594866322571,8.59704217180959,0.7008266578531999,9.84111503339931e-06,-0.0081292688536466,1,12126821.982086293,-832406.9459686158,14489374.216185866,175.8192668907962,430.77142846987533,-212.56731620661017,37967.73094576089,-0.00032499207907221717,0.6772136372923674,-0.456420239626153,38.801483245555985,-26.15095341492826
2101,1900,131347.3,1149251347.3,3784063.7351979087,900741.503689338,5037863.6231534965,0.003040473923945294,-0.01173702039209158,-0.0001840220026640293,52.5138696631663,13.3892585992941,75.1605697452785,12.078109134461087,0.6501573074500545,9.87332778915596e-06,-0.0121258399075705,1,12126857.148141675,-832320.7893507205,14489331.696338046,175.79062840052222,430.76964728923707,-212.63297869217465,37967.73088076254,-0.00032499133521923795,0.6772166901941499,-0.4564185784665629,38.80165816394339,-26.150858237494656
2102,1900,131347.5,1149251347.5,3784063.7296189624,900741.5017074649,5037863.62919472,0.004253415507720151,-0.016420146289045517,-0.0002572822339576176,52.5138697381785,13.3892585899243,75.161781272697,8.25444261363628,0.896549689579149,9.92689834178849e-06,-0.0169640485080325,1,12126892.308469914,-832234.6330890423,14489289.163357334,175.7619897310199,430.76786666561736,-212.6986410019575,37967.730815764335,-0.00032499076348813105,0.6772197429232085,-0.4564169176098124,38.80183307243445,-26.15076307741247
2103,1900,131347.7,1149251347.7,3784063.726977649,900741.5019863194,5037863.632802911,0.004754919636216425,-0.018356448617186716,-0.0002875703399565027,52.5138697757735,13.3892586029294,75.1631199414247,6.018176862197425,1.05045101682329,9.99823537563561e-06,-0.0189644710783801,1,12126927.46307016,-832148.477183996,14489246.617243864,175.73335088205462,430.76608659891303,-212.7643031355978,37967.73075076628,-0.00032499001667929406,0.6772227952466566,-0.45641525360691143,38.80200795768573,-26.15066773706915
2104,1900,131347.9,1149251347.9,3784063.731318833,900741.5005639159,5037863.631666362,0.0017306164211762477,-0.006682017086798731,-0.00010449762877610226,52.513869741792,13.3892585677398,75.1645877420613,16.40463330587092,1.4955330605556871,1.00815038094356e-05,-0.0069032822121028,1,12126962.61194202,-832062.3216322049,14489204.057999974,175.70471185449725,430.76430708879104,-212.82996509276956,37967.73068576837,-0.00032498908933575876,0.677225847297811,-0.456413586945186,38.802182827335734,-26.15057224438641
2105,1900,131348.1,1149251348.1,3784063.722029513,900741.5063610016,5037863.639584027,-0.008933001566169912,0.034491598202709015,0.0005392611020730233,52.51386983996,13.3892586824937,75.1661878230065,8.949324575389996,1.5135875690623295,1.01697587045734e-05,0.0356336872368623,1,12126997.755086666,-831976.1664383789,14489161.48561776,175.67607264726655,430.76252813588377,-212.89562687432726,37967.73062077061,-0.00032498833706995356,0.6772288989593989,-0.4564119190335964,38.802357674665224,-26.15047668009172
2106,1900,131348.3,1149251348.3,3784063.7212052206,900741.5195804996,5037863.640036092,-0.031592854163835546,0.12195882491023971,0.001911740528245623,52.5138698263218,13.389258874733,75.1679214719686,7.543750194117735,0.8836752361389063,1.02560367060488e-05,0.125998881580557,0,10969875.081310771,-9711.894410024588,14920611.757622266,28.11288200225893,317.8637816870156,-195.1013834193794,39277.225552834556,-0.00020963798782331114,0.6585767387127401,-0.3874526953018549,37.73366761372999,-22.199404201764548
2107,1900,131348.5,1149251348.5,3784063.706508227,900741.5561756614,5037863.646856326,-0.06833739936260871,0.26361528325479855,0.004168887954079517,52.5138699051458,13.3892594492505,75.1697894261792,2.661441013264916,0.5751899171909125,1.0334401119473e-05,0.272360785253542,0,11625099.682241233,965934.9283421386,14591366.142550623,-65.90417938299956,193.66106401915448,-315.40618458594736,41261.74470992711,-0.00021763422341791738,0.6779457047839459,-0.36152991851532695,38.84342762314216,-20.714138498636792
2108,1900,131348.7,1149251348.7,3784063.6908975956,900741.6272604837,5037863.648405225,-0.11451639119150009,0.4406739747246579,0.007177690489331042,52.5138699045286,13.3892605211011,75.1717940837941,5.4204268504758435,0.5400721574076105,1.04008037822188e-05,0.455366967501941,0,11625086.503905004,965973.6638233814,14591303.055322986,-65.93811920449419,193.66007684533727,-315.4715969375287,41261.74466640028,-0.00021763420727438643,0.6779461371329598,-0.36152994672858074,38.843452394915936,-20.714140115137155
2109,1900,131348.9,1149251348.9,3784063.665197552,900741.7334233891,5037863.6514067855,-0.16115382911496687,0.6180380976207518,0.010474284315221748,52.5138699239232,13.3892621300143,75.1739215490896,7.092649905920376,0.5313495433743436,1.04536995526743e-05,0.638788977191224,0,10969891.940537797,-9521.166536914348,14920494.637963409,28.028597278073775,317.8633809766751,-195.30314661469595,39277.22542705238,-0.0002096358688611551,0.6585826969064472,-0.38745125869569913,37.734008993082924,-22.199321890294996
2110,1900,131349.1,1149251349.1,3784063.6235953528,900741.8721561423,5037863.660614307,-0.2047088851112167,0.7809874735518675,0.014031133538842387,52.5138700337893,13.3892642598753,75.1761487942275,3.6704066127420116,0.5441280277013748,1.04948397784265e-05,0.807492435999738,0,10969897.54903942,-9457.590632189476,14920455.571175965,28.000502297770854,317.86324863299865,-195.37040068971496,39277.22538512526,-0.00020963516608924905,0.6585846807883131,-0.38745076782688537,37.734122661140894,-22.199293765583676
2111,1900,131349.3,1149251349.3,3784063.582691042,900742.0445435029,5037863.663402763,-0.24700787285747464,0.9366622384942558,0.017942771953430938,52.5138700481371,13.3892668696068,75.1784384140692,5.814631131172557,0.5426661510509353,1.05299611858425e-05,0.968850340011303,0,10969903.151922217,-9394.01475499258,14920416.490939805,27.972407280615567,317.8631169026764,-195.43765460267488,39277.22534319828,-0.00020963447554202182,0.6585866635461484,-0.3874502705799562,37.73423626479665,-22.199265275433252
2112,1900,131349.5,1149251349.5,3784063.526981931,900742.2471632031,5037863.6718779495,-0.29276130412637846,1.099342172020644,0.023187638534540176,52.5138701463642,13.389269963048,75.1807360611509,5.327865500789727,0.52562524276045,1.05689623511652e-05,1.13789281523246,0,11625033.722673014,966128.6037792393,14591050.57556516,-66.07387841043354,193.65613691568257,-315.73324356988167,41261.744492292986,-0.00021763416145859082,0.6779478573056021,-0.36152999797084995,38.84355095354838,-20.71414305110292
2113,1900,131349.7,1149251349.7,3784063.4520362318,900742.4811601695,5037863.689050735,-0.34483331928607347,1.2794594431414208,0.030049924644519884,52.5138703737892,13.3892735717215,75.1829684747432,0.0,0.5076530722421607,1.0623484027747e-05,1.3254544438436,0,11625020.510395905,966167.3382753162,14590987.422926977,-66.1078181899199,193.6551541259134,-315.79865453555357,41261.74444876617,-0.00021763413622011285,0.6779482851630944,-0.3615299968056267,38.84357546797691,-20.714142984340544
2114,1900,131349.9,1149251349.9,3784063.3805312035,900742.7572289448,5037863.696002913,-0.4032573189893537,1.4777777154336993,0.03841891765953647,52.5138704519802,13.3892777715237,75.1850567328861,5.119660962343863,0.5042733304902389,1.07020548283626e-05,1.53229222238614,0,11625007.2913342,966206.0725763985,14590924.257206941,-66.14175796132557,193.6541722125085,-315.86406522417514,41261.74440523936,-0.00021763399820429186,0.6779487119353736,-0.36152998745356796,38.843599920227334,-20.714142448507047
2115,1900,131350.1,1149251350.1,3784063.289480845,900743.07108452,5037863.710534177,-0.46343536208483904,1.6764752913472136,0.04802919494932694,52.51387064481,13.3892825794562,75.1869126966606,6.017555412878429,0.4922850949780155,1.08087423119639e-05,1.7400139484774,0,12127348.871501444,-831114.6340342051,14488735.039602613,175.38967073431832,430.7447692424585,-213.55223498836298,37967.72997080128,-0.0003249808453347214,0.6772593488553215,-0.45639493222125654,38.804102325188204,-26.149503407437265
2116,1900,131350.3,1149251350.3,3784063.181265466,900743.4206549258,5037863.731107636,-0.5168441910661216,1.844265739199493,0.058077983037766394,52.5138709307827,13.3892879577099,75.1884340676802,0.07797934985484371,0.5174527370831508,1.09439272981471e-05,1.91619860315615,0,12127383.951641148,-831028.4827453191,14488692.322769737,175.3610295585599,430.7429964162268,-213.61789482879954,37967.72990580517,-0.0003249800935236635,0.6772623860194911,-0.4563932002897385,38.804276341876815,-26.149404175070877
2117,1900,131350.5,1149251350.5,3784063.071043487,900743.8010079869,5037863.747152147,-0.5554630738571611,1.9522801128973506,0.06770811378373214,52.5138711550768,13.3892937839055,75.1895117895673,6.932361955593748,0.522996524305877,1.11050812024398e-05,2.03089173869645,0,10969936.651237879,-9012.560027645586,14920181.727063898,27.803836424567187,317.8623394000042,-195.84117468788867,39277.225091639404,-0.0002096303640107234,0.658598537304603,-0.3874471617525249,37.734916581043066,-22.19908715274221
2118,1900,131350.7,1149251350.7,3784062.9494746216,900744.1941590722,5037863.768700113,-0.5772196620804715,1.998066415535452,0.07580890378184497,52.5138714670485,13.3892998321927,75.1900424077812,3.7121225654744086,0.5243383949514774,1.12870069564866e-05,2.08115326900149,0,11586897.566508517,1256730.6671260432,14885487.393264921,-17.81380489840363,461.2043826538945,-42.4538101066245,38090.30285211553,-0.00025444129130391957,0.6899591542101982,-0.348027867561735,39.53174757266028,-19.94052796422538
2119,1900,131350.9,1149251350.9,3784062.8279112466,900744.5921213964,5037863.788582862,-0.5871022440008935,2.002837134424844,0.08233481963938681,52.5138717619304,13.3893059494035,75.18993297344,6.067643795739311,0.5445739563209105,1.14828973388979e-05,2.08873757434175,0,11586894.007107077,1256822.9110617032,14885478.896370646,-17.839798199875965,461.2008998789993,-42.52062502954476,38090.30280122733,-0.00025444069626701094,0.6899623293596093,-0.34802587993082285,39.53192949532087,-19.940414081362885
2120,1900,131351.1,1149251351.1,3784062.7055379343,900744.9898291731,5037863.808211742,-0.5918659356254936,1.988645699143769,0.08840919252394082,52.5138720614624,13.3893120657295,75.1891067425115,7.416933752589917,0.5560133562916546,1.16853903291614e-05,2.07673618637505,0,11586890.442504257,1256915.1542986142,14885470.386121165,-17.8657916012207,461.19741755020425,-42.58743993720346,38090.30275033922,-0.0002544402542525859,0.6899655041737612,-0.34802388961234854,39.53211139877251,-19.940300044514427
2121,1900,131351.3,1149251351.3,3784062.582765321,900745.3836631577,5037863.827852322,-0.5959910007655109,1.973545095631725,0.09416855867766552,52.5138723702246,13.3893181279084,75.1875075133333,5.133927131570674,0.556666752950947,1.18873950065252e-05,2.06372314880871,0,10770910.517397754,1481939.0156237844,15111226.136528866,64.39174257498146,440.3962694252474,-228.32846001815005,27500.892806545933,-0.0002668581590114627,0.6764514050716367,-0.20203819475766763,38.75781055629923,-11.575935860056509
2122,1900,131351.5,1149251351.5,3784062.456183324,900745.7761301913,5037863.849561776,-0.6064292053312741,1.9770720408627382,0.10132991550043503,52.5138727189836,13.3893241834933,75.1851020668181,5.523148157889769,0.566576252773985,1.20820489785035e-05,2.07046806003261,0,10770923.399783848,1482027.0978483637,15111180.464606324,64.36759658339821,440.3896691200155,-228.3964597447528,27500.892753174332,-0.0002668578682005318,0.6764528967316059,-0.202036636704253,38.75789602211994,-11.575846590171597
2123,1900,131351.7,1149251351.7,3784062.328089634,900746.1730193119,5037863.87058556,-0.6264119382304992,2.015183889298854,0.10947018311695071,52.513873067177,13.3893303076005,75.1818807831777,5.814086498509784,0.5631438869745272,1.22623051158744e-05,2.11313552453197,0,11505197.376312347,2703095.089045692,14748115.31257275,-40.55737040928682,307.17322155767255,-368.1465114554943,28927.748030825547,-0.0002800972210284921,0.6998342576881627,-0.1591753523754828,40.09754932420261,-9.120075893622843
2124,1900,131351.9,1149251351.9,3784062.198468121,900746.5816392117,5037863.889654855,-0.660754456632572,2.08877950654725,0.1220223570003268,52.5138733959092,13.3893366050143,75.17785727783,7.066504786702495,0.5628027765934437,1.24216816911299e-05,2.19419364107626,0,10811480.984982723,1172133.1618271284,14796268.460221754,12.573822285059343,155.00143890237896,-520.440146585178,30883.76349782739,-0.00022759845730130717,0.663628937595677,-0.21644817661086152,38.02313728698298,-12.401567003104626
2125,1900,131352.1,1149251352.1,3784062.052123387,900747.0057028924,5037863.917488743,-0.7086972688119897,2.193416757188049,0.13920868572373765,52.5138738630802,13.3893431807703,75.1730643093523,4.939725366136648,0.5636461221475717,1.25551154917214e-05,2.30926567283105,0,10811483.502869371,1172164.16531063,14796164.366119027,12.541200069992206,154.99751482915613,-520.5066447795455,30883.76345230768,-0.00022759846797271166,0.6636274922638147,-0.2164486932840244,38.02305447556727,-12.401596606296245
2126,1900,131352.3,1149251352.3,3784061.903593008,900747.4549876575,5037863.941561375,-0.7776060992210716,2.325191376357168,0.1672180865400055,52.5138742831963,13.3893501253849,75.1675471229223,1.8059305074400387,0.5712629747663118,1.26597178068725e-05,2.45746781681829,0,10811486.014228623,1172195.1680065657,14796060.258705225,12.508577725863715,154.99359161948166,-520.5731425218114,30883.763406787977,-0.00022759844299192385,0.6636260462884462,-0.21644920505431595,38.022971627281386,-12.40162592857403
2127,1900,131352.5,1149251352.5,3784061.7359287743,900747.9327252692,5037863.974010789,-0.8693816661423848,2.481368814722132,0.20795431393575822,52.5138748348714,13.3893575429766,75.1613588888415,2.9264931490529453,0.5713988372054489,1.27350727791583e-05,2.63747240227922,0,10166552.196849478,123352.07916454843,15133383.181050343,107.5222445093899,289.38873873777555,-380.18108456074594,29423.835526207993,-0.00021846445952178328,0.6439757776674393,-0.25304889765614735,36.89709416899933,-14.498633846135151
2128,1900,131352.7,1149251352.7,3784061.5434049773,900748.4424421861,5037864.0185604105,-0.9755794912468787,2.659169971344585,0.2556105254387862,52.5138755723643,13.3893655036076,75.1545613473456,5.444485561633,0.5900084377473886,1.27823946226577e-05,2.8439896309511,0,10109812.259176271,251751.53175055954,16115737.82686602,-5.826966020243457,352.94782833019906,-430.16765424962244,37929.33656572593,-0.00024156325016555513,0.6881398156298825,-0.24270269877739267,39.42750715050286,-13.905840316379525
2129,1900,131352.9,1149251352.9,3784061.324611876,900748.9873916275,5037864.075780524,-1.082858926258639,2.8498131589622435,0.30179292039201583,52.5138765032011,13.3893740587033,75.1472308807618,3.7102460844062244,0.5981685738870416,1.28046783890244e-05,3.06351064335855,0,10750923.791970065,1309199.408042603,15843663.274388192,-108.46372199960432,222.78414009725424,-574.0233259597159,39956.297754059095,-0.0002522379858419299,0.7107296811730585,-0.20541490463163373,40.72181110589486,-11.769407084474919
2130,1900,131353.1,1149251353.1,3784061.08257879,900749.5702815325,5037864.143047957,-1.1747286499535452,3.048265801837954,0.33509116228122765,52.5138775875501,13.3893832367342,75.1394610698748,2.1744731977419676,0.5975526055740835,1.28075774430602e-05,3.28393024997722,0,10750902.102538647,1309243.9683711692,15843548.463045232,-108.49321406670452,222.78314621798444,-574.0944546387493,39956.29770361148,-0.00025223806357341043,0.7107282415281666,-0.2054154609609608,40.72172862031856,-11.769438959797382
2131,1900,131353.3,1149251353.3,3784060.8225838435,900750.1935579637,5037864.216121096,-1.240701221671923,3.259806120041299,0.346743202851874,52.5138787615611,13.3893930547477,75.1313557095895,5.730051356981327,0.5792858945506955,1.28001420769898e-05,3.50512571963416,0,11624781.5286702,966864.5258081182,14589848.438295849,-66.71873271741342,193.63761382648488,-316.9760044282706,41261.74366528393,-0.0002176337801529371,0.6779558692976746,-0.3615291994088396,38.84401000687962,-20.714097296870047
2132,1900,131353.5,1149251353.5,3784060.553098542,900750.8614360306,5037864.288068657,-1.271502987722442,3.495019583812224,0.3279500312510502,52.5138799216009,13.3894035442481,75.1230242149502,3.9667618271329634,0.5839622331783878,1.27942759764763e-05,3.73355500321284,0,11624768.187418872,966903.2566053639,14589785.037099661,-66.75267232686389,193.6366476949434,-317.0414101130344,41261.74362175717,-0.00021763390930118476,0.6779562835325212,-0.36152911033915985,38.84403374078806,-20.714092193553313
2133,1900,131353.7,1149251353.7,3784060.2775008697,900751.5784667006,5037864.355705514,-1.2904569645843558,3.750386275851666,0.2967379724314208,52.5138810193025,13.389414758926,75.1145804066169,6.430799418324738,0.5777223448916862,1.28011632365607e-05,3.97727668384078,0,11624754.839381728,966941.9872093891,14589721.622812292,-66.78661192645919,193.63568243983207,-317.10681551903025,41261.743578230395,-0.0002176339010020456,0.6779566965377334,-0.3615290120604009,38.844057404243635,-20.714086562595206
2134,1900,131353.9,1149251353.9,3784059.996072702,900752.34780331,5037864.41840873,-1.2978574475677194,4.027721383515617,0.2530042062809455,52.5138820440966,13.3894267430054,75.1061412664152,8.13877747498974,0.5693396897162506,1.28300805098101e-05,4.23921981334205,0,11624741.484560529,966980.7176180176,14589658.195444617,-66.82055151627813,193.63471806109976,-317.1722206476767,41261.74353470364,-0.00021763376162198256,0.6779571083181943,-0.3615289052070871,38.844080997526135,-20.7140804403513
2135,1900,131354.1,1149251354.1,3784059.6982078883,900753.1706119207,5037864.484032193,-1.2977421927915525,4.318829401978699,0.20121678341338758,52.5138831105838,13.3894395493724,75.0978240735027,3.8472760659670775,0.5666717546231853,1.28891916544771e-05,4.51407913048435,0,11624728.12294581,967019.4478334306,14589594.75500286,-66.85449109641335,193.6337545599611,-317.2376254973079,41261.74349117688,-0.0002176337463595246,0.6779575188601157,-0.36152879005117367,38.844104519845544,-20.71407384240348
2136,1900,131354.3,1149251354.3,3784059.416607115,900754.0564125914,5037864.526629768,-1.2869405209767968,4.618133936773232,0.14000042763416143,52.5138838343043,13.3894532029032,75.0897418919,4.9160730480763855,0.5748424173635259,1.29860601640274e-05,4.79614189554963,0,10750771.842079405,1309511.3261978452,15842859.296241788,-108.6701656362632,222.77719821313846,-574.5212156708283,39956.297400925425,-0.00025223856209777296,0.7107195824800824,-0.20541864137334898,40.72123249340872,-11.769621184004333
2137,1900,131354.5,1149251354.5,3784059.1341034467,900755.0020366071,5037864.559705024,-1.282745307287287,4.9156975307960975,0.08402215058064935,52.5138844134258,13.3894677167475,75.081999992968,5.838066409867459,0.5626330107791605,1.31261068725151e-05,5.0810016197036,0,11439979.994529607,2850761.933313825,15869758.416732514,-170.46647789264875,379.731235582662,-426.1637413232815,38648.31986555335,-0.0003065026230615331,0.7503026805426664,-0.1473364916499971,42.98917695244726,-8.441759139809331
2138,1900,131354.7,1149251354.7,3784058.8554650997,900756.007861167,5037864.579732478,-1.3006924253505405,5.205132224565666,0.04600768803134415,52.5138847949678,13.389483080046,75.0746769997299,4.3860051073636726,0.5783540541955201,1.33119635544102e-05,5.36538153050966,0,12901447.824665444,2059701.1956069847,15411565.852385428,-4.142490990554185,523.3706573159075,-465.76725148138155,36988.25548335396,-0.0004559230085130996,0.7803552912664498,-0.21368957736825542,44.71106471026964,-12.243510909135308
2139,1900,131354.9,1149251354.9,3784058.550122133,900757.0660589542,5037864.610976809,-1.3535848550423824,5.481703814581507,0.036350070066387345,52.5138853366178,13.3894992849109,75.0678256715171,4.859924524419785,0.5777452486565716,1.35447628630988e-05,5.64646703684626,0,10750706.632227307,1309645.0024447097,15842514.520822428,-108.75864087812988,222.774234028222,-574.7345890841364,39956.29724958216,-0.0002522388218494598,0.7107152351651309,-0.20542010360834678,40.7209834106098,-11.769704963898363
2140,1900,131355.1,1149251355.1,3784058.2376803043,900758.1804422457,5037864.638175099,-1.4387540090410642,5.745110077400304,0.05311194488620307,52.5138858126051,13.3895163190953,75.0614792930246,6.275464851107663,0.5788055797375496,1.38254121716927e-05,5.92276318779232,0,10109798.006249998,252598.64671271993,16114704.382788789,-6.109696880579341,352.94675547831434,-431.0404041405533,37929.33598598382,-0.00024155521418833814,0.6881436386139171,-0.2427020338046878,39.4277261913532,-13.905802216250047
2141,1900,131355.3,1149251355.3,3784057.9376620273,900759.353802051,5037864.646267626,-1.5268167530710608,6.002599429570976,0.07308336963816785,52.5138860005348,13.3895341560021,75.055639114718,6.63497327814075,0.5831070930393737,1.41557744333296e-05,6.19416745723442,0,10109796.787885204,252669.23951537441,16114618.167906217,-6.133257846237775,352.946669041586,-431.1131307780122,37929.33593767283,-0.00024155454400442977,0.6881439462758239,-0.24270191956396153,39.42774381908197,-13.90579567073858
