epoch,week,tow,time_gps_s,gt_pos_E_x_m,gt_pos_E_y_m,gt_pos_E_z_m,gt_vel_E_x_mps,gt_vel_E_y_mps,gt_vel_E_z_mps,gt_lat_deg,gt_lon_deg,gt_h_m,gt_pos_std_N_n_m,gt_pos_std_N_e_m,gt_pos_std_N_d_m,speed_mps,is_static,sat_pos_E_x_m,sat_pos_E_y_m,sat_pos_E_z_m,sat_vel_E_x_mps,sat_vel_E_y_mps,sat_vel_E_z_mps,sat_bias_m,sat_drift_mps,elev_rad,azim_rad,elev_deg,azim_deg
1934,1900,131313.7,1149251313.7,3784106.1583545357,900612.7843612139,5037854.583006665,-2.434820149021632,7.654072722148871,0.45748236713253493,52.5137384661064,13.3872694305176,74.9647457452932,118.04964675560448,17.173424570858206,0.0002609072504545,8.04502756429475,0,9990114.47930208,280498.75872820785,17200689.26150739,-77.58814018716862,233.89426338029085,-377.8724403994971,43199.340756850936,-0.0002580650205865303,0.7430490194669833,-0.41223398941645256,42.57357278679228,-23.61926776540338
1935,1900,131313.9,1149251313.9,3784105.6476062406,900614.310187176,5037854.695871113,-2.4099192515162606,7.697789269444545,0.43113823535988566,52.5137401072742,13.3872930366901,74.9669174017815,117.6282808826627,17.175396418123114,0.0002619116719365,8.07771939433362,0,9990098.965607675,280545.5402475003,17200613.681187592,-77.61508210254325,233.8955917006513,-377.94960545775103,43199.34070523795,-0.00025806490482084755,0.7430493185517769,-0.412235308032004,42.573589923088676,-23.61934331650928
1936,1900,131314.1,1149251314.1,3784105.140987639,900615.8435263927,5037854.804318843,-2.3802461914877338,7.738171450814329,0.4018256289531445,52.5137416832306,13.3873167364415,74.9690883735901,121.5027801571478,17.192050721708394,0.0002628637286352,8.10594431083593,0,9990083.446522728,280592.32203382265,17200538.085436292,-77.64202393119402,233.89692066679342,-378.0267701533675,43199.340653624946,-0.00025806500083750246,0.7430496168959283,-0.41223662306394493,42.573607016949396,-23.619418662289416
1937,1900,131314.3,1149251314.3,3784104.6411306746,900617.3849246148,5037854.906290004,-2.3572677385698224,7.7708422581229355,0.3788772156096317,52.5137431635516,13.387340528616,74.9712592705091,121.61147922086874,17.203921402867664,0.0002637573959356,8.12934490204711,0,9990067.922052806,280639.10408725066,17200462.47425327,-77.6689656720819,233.8982502785956,-378.10393448604157,43199.34060201192,-0.00025806509568480706,0.7430499143295407,-0.4122379339229897,42.57362405864007,-23.619493768980217
1938,1900,131314.5,1149251314.5,3784104.147264588,900618.932659431,5037855.002666304,-2.351382509747051,7.7944430194266925,0.3702927332761494,52.5137445612496,13.3873643911608,74.9734307217578,120.34370998153511,17.210748898667145,0.0002645857345989,8.14981339654786,0,9990052.392193692,280685.8864041178,17200386.84763292,-77.69590732548444,233.89958053579917,-378.181098454428,43199.34055039888,-0.00025806539386914143,0.7430502110803783,-0.4122392414556685,42.57364106121063,-23.61956868508429
1939,1900,131314.7,1149251314.7,3784103.651903453,900620.4842784916,5037855.099468941,-2.3584244649868085,7.815154304861625,0.3718663706929562,52.5137459652326,13.3873883144651,74.9756030748115,121.13008106213225,17.23633043558564,0.0002653444881746,8.17172487076614,0,11332834.871822657,-712689.6075786179,16844859.10328004,95.4640283830249,366.72880825507247,-415.5271328284928,41889.35972656175,-0.00040375942654253985,0.7723165427616827,-0.4992607309110829,44.25047834837939,-28.605532757821734
1940,1900,131314.9,1149251314.9,3784103.148539157,900622.0389644864,5037855.201698829,-2.3866262990383698,7.835049032422945,0.3893724856210036,52.5137474493462,13.3874123090128,74.9777763653261,113.48417878658313,17.276377538629635,0.0002661364445761,8.19973105438782,0,11332853.967931168,-712616.2602923576,16844775.991780423,95.43653423713408,366.7282492505987,-415.6030985672523,41889.35964580989,-0.00040375928004393174,0.7723179931665141,-0.49926069359472397,44.25056145045481,-28.605530619751853
1941,1900,131315.1,1149251315.1,3784102.644600938,900623.5995362094,5037855.303313422,-2.4190298045291363,7.86091253903794,0.40895355932531796,52.5137489243538,13.3874363898589,74.9799513885469,112.22311666332166,17.31582585177135,0.0002670005038947,8.2348584781579,0,9990005.770290723,280826.2349524634,17200159.87517797,-77.77673176184246,233.9035751815993,-378.4125881799027,43199.34039555966,-0.0002580654308985686,0.7430510984801162,-0.41224314851910643,42.573691905470355,-23.61979254332957
1942,1900,131315.3,1149251315.3,3784102.132729881,900625.1658137013,5037855.409835874,-2.447260120029108,7.891548410387999,0.4245735062702678,52.5137504718068,13.3874605795219,74.9821286802115,107.20470720670353,17.361508733991233,0.0002679294762392,8.27320258852694,0,10676015.78352861,1855533.9906549598,17325610.377657846,-142.87701532011368,404.59314693731335,-204.68133009079818,42040.21558063662,-0.0003168741578310101,0.7879085755644726,-0.3659448331361529,45.143836022008784,-20.96709447332072
1943,1900,131315.5,1149251315.5,3784101.6223471244,900626.7391753141,5037855.513993247,-2.472538543987496,7.91976948859395,0.43841980358288984,52.5137519843001,13.3874848656226,74.9843090270244,111.26580146843114,17.406498004933546,0.0002689169265676,8.30833361921277,0,10675987.21285182,1855614.9117022667,17325569.435625657,-142.90126728988213,404.5905072608163,-204.7586814246013,42040.21551726172,-0.00031687484568884917,0.787910221597482,-0.3659444931542912,45.14393033275317,-20.967074993794924
1944,1900,131315.7,1149251315.7,3784101.1052107387,900628.3161170721,5037855.622558055,-2.495317636479167,7.940389582219399,0.45175105262284404,52.5137535618312,13.3875092260596,74.9864931873697,114.87958177393031,17.453590516479444,0.0002699571437235,8.33549493658824,0,10675958.637332587,1855695.8322258147,17325528.478120193,-142.92551923942708,404.587868024746,-204.83603256115435,42040.21545388673,-0.0003168753380053274,0.7879118673248182,-0.36594415100816113,45.14402462598376,-20.967055390265706
1945,1900,131315.9,1149251315.9,3784100.5848214338,900629.8965843439,5037855.73292918,-2.5079137325942753,7.95192187060258,0.4590984666294829,52.5137551659806,13.3875336481111,74.988682021024,110.3386519981688,17.503136483053808,0.0002710450500723,8.35065650882397,0,12361116.878626503,2475357.87528318,16850146.21086515,-262.9499659612832,676.6743223336476,-208.76215231396714,43754.2699976433,-0.0003533158328536956,0.8338293960394125,-0.3845670805497849,47.77490522700077,-22.034070655170243
1946,1900,131316.1,1149251316.1,3784100.062103205,900631.477748905,5037855.84491993,-2.4963370490809362,7.953593554390873,0.45016144943193437,52.513756793987,13.3875580880989,74.9908759130112,114.35359733019114,17.543409454539287,0.0002721761088009,8.34829290463726,0,11492695.679085918,731893.15283568,16751337.432896307,-183.67421028019714,471.94187885340995,-395.71840725342315,44870.707830453975,-0.0002871793691995733,0.7819854463641678,-0.4330001967147702,44.80446571732062,-24.80908380009074
1947,1900,131316.3,1149251316.3,3784099.536894501,900633.0575995172,5037855.9590078425,-2.467158164639585,7.946397143238497,0.42966611481214495,52.5137584529033,13.387582517754,74.993074747957,115.91483299012387,17.615796927761554,0.0002733462451759,8.33166909674373,0,11492658.948844103,731987.5442371382,16751258.283782106,-183.6995344564455,471.9446324518615,-395.7930335806919,44870.70777301805,-0.0002871796678636411,0.7819855892582388,-0.4329994692393777,44.804473904547805,-24.809042118821058
1948,1900,131316.5,1149251316.5,3784099.023606208,900634.6364537848,5037856.064384388,-2.4529913634770093,7.930203957850191,0.4219689995395963,52.5137599831262,13.3876068924794,74.995278444637,116.92546419447862,17.65229356387573,0.0002745518245509,8.3116399873291,0,11043805.141863368,-526465.8059081252,17262942.88162115,-282.23472291117383,420.7746910018209,-161.48178755554758,48081.97958542442,-0.00032759219816469454,0.783445498864507,-0.6573621734768603,44.88812056345758,-37.66407815177076
1949,1900,131316.7,1149251316.7,3784098.513570447,900636.2125259046,5037856.167832479,-2.431136126337151,7.921778461279665,0.40715616533449356,52.5137614848282,13.387631216247,74.9974859303634,124.57532459269675,17.73160130539624,0.0002757895889741,8.29643134108551,0,12360906.513998942,2475899.224164947,16849979.09028172,-263.03907125966003,676.6685890234796,-209.06063509512137,43754.26971498937,-0.0003533190216937025,0.8338357744526689,-0.3845564085845717,47.77527068316036,-22.033459196604415
1950,1900,131316.9,1149251316.9,3784098.000745031,900637.7856452052,5037856.273889515,-2.423325031484694,7.913298313717966,0.4028314438351489,52.5137630250203,13.387655507218,74.9996963992914,121.85298605228445,17.80982299679928,0.0002770565569215,8.28583535814309,0,11166229.823118119,3235764.1111909538,16964343.924692772,-344.2731386486819,312.36100707406564,-269.1521264094084,38916.13796083514,-0.0002950010404371521,0.8092001112481713,-0.32135526978961765,46.363751156036905,-18.412300683233017
1951,1900,131317.1,1149251317.1,3784097.4885141975,900639.357014494,5037856.37981503,-2.419801934259996,7.906867741445934,0.40134206668100864,52.5137645632529,13.3876797710861,75.0019083596393,120.9325337822995,17.88389672993832,0.0002783499284155,8.27859132559728,0,10675758.472880948,1856262.261115885,17325241.342432145,-143.09528233809468,404.5694057261833,-205.3774849681624,42040.215010258995,-0.00031687860875815834,0.7879233750888429,-0.36594168582929715,45.144683972294004,-20.966914145921052
1952,1900,131317.3,1149251317.3,3784096.9841031935,900640.9291797613,5037856.479764145,-2.439841015932118,7.899092402241444,0.4176713350648911,52.5137660132359,13.3877040196922,75.0041202378209,120.84132033679934,17.965962215393137,0.0002796670240994,8.2778580747865,0,10675729.858554618,1856343.1774193654,17325200.261172142,-143.1195341305149,404.5667700201089,-205.45483451933657,42040.214946883214,-0.00031687909792638564,0.7879250171107722,-0.3659413232570659,45.14477805322042,-20.96689337206243
1953,1900,131317.5,1149251317.5,3784096.469860325,900642.4998351727,5037856.587313761,-2.475603555820957,7.899062586341966,0.4443564986810852,52.5137675754767,13.3877282801962,75.0063299965102,120.33850930212712,18.068150783407994,0.0002810053197083,8.28982843045988,0,11166023.258213965,3235951.536090873,16964182.371703263,-344.35918128387357,312.35736557679246,-269.3806009086391,38916.13778383398,-0.0002950028424493212,0.8091997294498384,-0.32135225757010527,46.36372928060381,-18.41212809576799
1954,1900,131317.7,1149251317.7,3784095.94816348,900644.0723000721,5037856.700097119,-2.507255974897107,7.917891311654177,0.46462619922361903,52.5137692150559,13.3877525920529,75.0085351300371,119.60366938890331,18.170839795054896,0.0002823624131438,8.31836599650622,0,11165954.391778179,3236014.0105727916,16964128.4902408,-344.38786178558,312.35615300713175,-269.45675857548525,38916.13772483338,-0.0002950033648024449,0.8091996014758608,-0.3213512488841384,46.363721948235,-18.41207030231924
1955,1900,131317.9,1149251317.9,3784095.4219920756,900645.6498095306,5037856.815313527,-2.531045169301908,7.955799389008252,0.475641001363023,52.5137708906473,13.3877769914579,75.0107330518126,118.3254844886259,18.271465572733323,0.0002837359445872,8.36224658386538,0,10675643.986479444,1856585.923166762,17325076.924557444,-143.19228938811472,404.5588655475358,-205.68688197983948,42040.21475675526,-0.0003168805697686576,0.787929941656651,-0.36594022459628456,45.1450602089153,-20.966830423436548
1956,1900,131318.1,1149251318.1,3784094.8930750373,900647.23653696,5037856.930928453,-2.5480552584839686,8.005780295140386,0.47945396204239477,52.5137725722401,13.3878015323175,75.0129210235777,122.03702840360886,18.409408226751555,0.000285123510541,8.41516368444869,0,10675615.352759777,1856666.8373647253,17325035.781412713,-143.2165411003324,404.5562316053878,-205.7642307371089,42040.21469337909,-0.0003168810739085669,0.7879315823835262,-0.36593985299803566,45.14515421564059,-20.966809132425208
1957,1900,131318.3,1149251318.3,3784094.36444257,900648.8356771762,5037857.044109832,-2.5695678378397395,8.057164673336526,0.4863769640929132,52.5137742180506,13.3878262500771,75.0150959650131,121.23542563212114,18.56496421011098,0.0002865226139959,8.47095885940445,0,11165747.75804797,3236201.432564273,16963966.754464418,-344.47390216158124,312.3525190879063,-269.68523008118154,38916.13754783094,-0.00029500480165249127,0.8091992150594803,-0.321348202841853,46.363699808207265,-18.411895776952065
1958,1900,131318.5,1149251318.5,3784093.8253858187,900650.4421346835,5037857.163748894,-2.595438707694389,8.107162450483369,0.49679787851663854,52.5137759594041,13.387851108244,75.0172550829212,127.10321761173377,18.737904041222045,0.0002879307057209,8.52696858303257,0,10675558.070759986,1856828.664176513,17324953.448709868,-143.2650444654635,404.55096504486943,-205.91892765174458,42040.214566626426,-0.0003168822366625626,0.7879348622647158,-0.3659390994150726,45.14534213899004,-20.96676595530191
1959,1900,131318.7,1149251318.7,3784093.282113823,900652.0582685509,5037857.284790578,-2.626594412829948,8.155640544534624,0.5114316352458486,52.5137777216879,13.3878761194463,75.0193955596235,128.96540621368953,18.945704009097582,0.0002893451717242,8.58341617415215,0,11165609.973552177,3236326.3793505295,16963858.854452554,-344.5312614703487,312.3500996323144,-269.83754316971215,38916.13742982878,-0.00029500605569410254,0.8091989555378648,-0.3213461554083921,46.363684938714016,-18.41177846765592
1960,1900,131318.9,1149251318.9,3784092.732782192,900653.6850140909,5037857.408441574,-2.659031840013144,8.206231929609904,0.5266463509016217,52.5137795227514,13.387901303377,75.021514772139,128.206671545451,19.16343215392207,0.0002907632709532,8.6423404924633,0,10675500.769371679,1856990.488892119,17324871.054135688,-143.313547750502,404.5457002486132,-206.07362377246287,42040.21443987338,-0.00031688304975082597,0.7879381403516097,-0.3659383334457109,45.14552995953394,-20.96672206849025
1961,1900,131319.1,1149251319.1,3784092.1852752985,900655.3242309274,5037857.528486162,-2.694216227795482,8.261236222727886,0.5431268756488113,52.5137812708372,13.3879266597934,75.0236104019342,125.16804873201929,19.425233834171397,0.0002921820680832,8.70642359484535,0,10675472.111400042,1857071.4004594588,17324829.833643768,-143.33779936294724,404.54306851238005,-206.15097153467303,42040.2143764967,-0.00031688354115780944,0.7879397785077626,-0.36593794478773084,45.14562381896769,-20.96669980002832
1962,1900,131319.3,1149251319.3,3784091.6202520914,900656.9725510096,5037857.659950523,-2.723798638906339,8.325022612726979,0.5538681469104382,52.5137831878513,13.3879522063972,75.0256806042734,125.3035366914491,19.73565534782331,0.0002935984668333,8.77677904768518,0,10675443.448578242,1857152.3114986583,17324788.59767918,-143.3620509553565,404.54043721710593,-206.22831909657063,42040.21431311993,-0.0003168840320051039,0.7879414166523754,-0.36593755482588636,45.14571767774024,-20.96667745686046
1963,1900,131319.5,1149251319.5,3784091.0564384665,900658.6360508592,5037857.787781963,-2.7501104626298374,8.389498041741968,0.562046791045346,52.5137850515379,13.3879779663958,75.0277236659678,132.8114878075326,20.103845464373077,0.0002950094638736,8.84661978070623,0,10675414.780898849,1857233.2220107517,17324747.346245952,-143.38630252794533,404.53780636347284,-206.30566646048953,42040.21424974306,-0.0003168847372133034,0.7879430540191689,-0.3659371601189598,45.145811491947015,-20.966654841819427
1964,1900,131319.7,1149251319.7,3784090.4869527863,900660.3109870093,5037857.917778066,-2.767394413734701,8.44796429968768,0.5645567638078477,52.5137869475218,13.3880039096177,75.0297383346503,135.79544612857723,20.503780665070114,0.0002964122446784,8.90759771147804,0,12860106.265600752,2331991.359675466,16521941.087766694,-164.22276142316767,476.39475591308104,-304.2307836515794,36978.59517276176,-0.0004705510106181133,0.8498323063285653,-0.4158768931279354,48.691804446495716,-23.82799077324389
1965,1900,131319.9,1149251319.9,3784089.9075321257,900661.9923320288,5037858.054010858,-2.779935845897167,8.48934220916003,0.5665628545473052,52.513788935945,13.3880299785617,75.0317235630276,136.3255794685067,21.01852287506996,0.0002978041414212,8.95086408787905,0,10675357.43100343,1857395.0414653088,17324664.796981033,-143.43480561249802,404.532545979563,-206.46036058945992,42040.21412298902,-0.00031688551462139003,0.7879463275619272,-0.365936362000548,45.145999052131124,-20.966609113002878
1966,1900,131320.1,1149251320.1,3784089.3282148116,900663.6818439718,5037858.188677159,-2.7804114052101196,8.51225211651717,0.5628461161131008,52.5137909015942,13.3880561641832,75.0336782740725,139.8406921118533,21.54540169821965,0.0002991825940114,8.9725090932134,0,10675328.748779176,1857475.9504014994,17324623.499139067,-143.4590571242904,404.5299164491144,-206.53770735490758,42040.214059611855,-0.00031688601106557494,0.7879479635291357,-0.3659359579048064,45.146092786147584,-20.966585960022364
1967,1900,131320.3,1149251320.3,3784088.741093571,900665.3723486406,5037858.328949623,-2.7761622411596623,8.515764826993683,0.559048834603452,52.5137929503937,13.3880823906484,75.035601690239,143.50020683858102,22.164716690903624,0.0003005451291399,8.97428899564611,0,12188190.211933963,913447.8729856309,16949816.00325511,38.70179878247755,562.5825384053251,-232.4696886414978,40524.473520999774,-0.000479623342926061,0.8234303895275908,-0.4563050213142837,47.17908604274434,-26.14435189193553
1968,1900,131320.5,1149251320.5,3784088.1602321677,900667.0635833844,5037858.464380504,-2.76842801682322,8.504584191597951,0.5552606317723344,52.5137949280795,13.3881086062277,75.037492714227,143.9672705910488,22.926107354796503,0.0003018894431106,8.96105241171514,0,12188197.956409832,913560.3906621207,16949769.50329331,38.67716752878285,562.5775280794418,-232.54575276772314,40524.47342507503,-0.0004796241598038857,0.8234333865339075,-0.4563030224573144,47.17925775855746,-26.14423736586734
1969,1900,131320.7,1149251320.7,3784087.5864200704,900668.7530631418,5037858.594820457,-2.754866723790662,8.483340801921631,0.5489118356064039,52.5137968324614,13.3881347726188,75.0393500552386,141.94973661629692,23.85386613578017,0.0003032134084552,8.93631165697942,0,12188205.695961421,913672.9073366245,16949722.98811525,38.6525361104216,562.5725181040456,-232.62181667026186,40524.47332915018,-0.0004796247014079806,0.823436383032044,-0.4563010199871027,47.179429445253994,-26.144122632775606
1970,1900,131320.9,1149251320.9,3784087.0144133815,900670.4369988339,5037858.724853309,-2.74270496834861,8.455675834407364,0.5447476315976013,52.5137987312409,13.3881608534111,75.0411724922784,134.8925976041252,24.991965713635985,0.0003045150336449,8.90604482035185,0,8946603.07167816,2427951.550778129,17462798.385619286,-320.7275590041862,397.68873232985004,-334.9063726062133,35684.67221924983,-0.00029478324995579896,0.7384877894137541,-0.2999725468030129,42.312233555354034,-17.187160901603193
1971,1900,131321.1,1149251321.1,3784086.4824906667,900671.7307798223,5037858.894217298,-2.7306835766448874,8.428090004091327,0.5406747867355364,52.513801211239,13.3881812067876,75.0429578672771,136.33623946145048,26.433817304790143,0.0003057924199412,8.87590351107051,0,10210214.654997641,1600520.3225642988,17127413.87772889,-166.20447442088124,543.0522894625776,-368.6966798661352,33796.63917202204,-0.0004433021812684064,0.767438678245358,-0.3783100592763592,43.970997298557364,-21.675569743879382
1972,1900,131321.3,1149251321.3,3784085.9068835108,900673.39957244,5037859.029530444,-2.717659580634427,8.403634933055123,0.5352972999643363,52.5138031888649,13.3882070828723,75.044705661418,134.21698036846288,25.281634019899982,0.0003070437491408,8.84834995259724,0,8335956.115438167,1396437.4019796045,17990976.252044335,-422.1787689250032,344.90494658165244,-113.9352002389826,37942.304860922326,-0.0003326717921411798,0.7365422686393328,-0.49688724000926326,42.20076342602466,-28.469541746434768
1973,1900,131321.5,1149251321.5,3784085.3487033714,900675.0700695476,5037859.151487999,-2.7071514983873346,8.381633245529441,0.5313612842072186,52.5138049697397,13.3882329239463,75.0464138095784,135.48897868035849,24.280787641997268,0.0003082673551559,8.82398945557731,0,10210148.178307714,1600737.5459186684,17127266.37121052,-166.24078405324613,543.0491583292761,-368.8513340405538,33796.63899470091,-0.00044330351766592893,0.7674401674432061,-0.3783058270705999,43.97108262330892,-21.675327256351338
1974,1900,131321.7,1149251321.7,3784084.783414384,900676.7344371416,5037859.279785313,-2.6930237660577467,8.367686257538685,0.5232942733799733,52.5138068447148,13.3882587014356,75.0480806518678,133.492957920011,23.433511509316634,0.0003094617377084,8.80592909383819,0,7798874.82964918,2779656.4344448494,17927516.23060804,-249.7719583211127,369.30019398885656,-572.5209573319681,23281.073435169066,-0.00031221785607508186,0.7269449315018794,-0.12773359572226872,41.65087651348441,-7.318595936916302
1975,1900,131321.9,1149251321.9,3784084.217696619,900678.3959843777,5037859.408849134,-2.6831190463360004,8.361878840768174,0.5169326070158523,52.5138087315074,13.3882844399753,75.0497049275861,135.71518189536795,22.703809494055264,0.0003106255277268,8.7970088601009,0,8335702.814576132,1396644.3596077203,17990907.82434366,-422.2303916988211,344.9267275692494,-114.17676783068326,37942.30466131871,-0.0003326733738224273,0.7365478243302341,-0.49689070205963254,42.20108174366558,-28.469740107309384
1976,1900,131322.1,1149251322.1,3784083.664787819,900680.0606047342,5037859.527754864,-2.6762182824877176,8.363388355651066,0.5115128233691709,52.5138104688113,13.3883101788662,75.0512855933915,141.9519374331314,22.08868486781209,0.0003117574573785,8.79602492330669,0,10210048.436047366,1601063.3786007487,17127044.995436877,-166.2952478402853,543.0444629220195,-369.08331264268895,33796.6387287184,-0.00044330490191686503,0.7674423983040572,-0.3782994605676222,43.97121044222036,-21.674962482600463
1977,1900,131322.3,1149251322.3,3784083.111633665,900681.7253799366,5037859.646759782,-2.673366486374916,8.37114196778643,0.5080051153799323,52.5138122080984,13.3883359208148,75.0528220136583,141.45690382790244,21.576124323823905,0.0003128563495024,8.80232784055218,0,8335533.930113516,1396782.3386166743,17990862.125354245,-422.26480429394053,344.9412496327053,-114.33781234729337,37942.30452824913,-0.0003326743780445003,0.7365515251897179,-0.4968929950924482,42.20129378729458,-28.469871488412007
1978,1900,131322.5,1149251322.5,3784082.554977267,900683.3915946108,5037859.7680655485,-2.6793540412485757,8.384960370482066,0.5100154221153309,52.5138139818812,13.3883616953373,75.0543140436977,138.43467316430974,21.14733397708103,0.0003139211960426,8.81740405242412,0,8946089.844673771,2428587.8752184655,17462262.04869171,-320.8736674794983,397.6919400577796,-335.53378787483905,35684.67174759327,-0.00029478744922276486,0.7384849087989463,-0.2999675044298623,42.31206850828314,-17.186871994902937
1979,1900,131322.7,1149251322.7,3784081.998130558,900685.0615573375,5037859.888791482,-2.6899832609327987,8.40578824564508,0.5142440736808858,52.513815747619,13.3883875242185,75.0557619494944,134.35246037120973,20.771863362035155,0.0003149511802122,8.84068622574286,0,8946025.674859706,2428667.4161346927,17462194.935992844,-320.8919299501773,397.6923422346864,-335.61221333087695,35684.671688635746,-0.0002947879689989869,0.7384845464975334,-0.2999668577895048,42.31204774994126,-17.186834945139587
1980,1900,131322.9,1149251322.9,3784081.441295203,900686.7367998593,5037860.008516057,-2.700895539410474,8.432359722068501,0.5176639030512374,52.5138174990784,13.3884134287196,75.0571664877217,127.7384476118103,20.44863376119326,0.0003159456540902,8.8694702837144,0,8335280.577620959,1396989.3180214702,17990793.456084114,-422.3164193040237,344.96303483252905,-114.57937830136697,37942.304328644,-0.00033267590067855333,0.7365570731393603,-0.49689641370456406,42.20161166139404,-28.47006736045804
1981,1900,131323.1,1149251323.1,3784080.8762503807,900688.4154097615,5037860.133714199,-2.7131160742271945,8.460758809380323,0.5217352321167853,52.5138193318553,13.3884394094755,75.0585290511377,127.78946321114404,20.161726524982612,0.0003169041185364,8.9004295466662,0,9072227.643472344,1913297.2953377366,17602101.77634263,-76.53892017495303,524.3676797460671,-629.3716283336522,20202.07039125604,-0.0004745694821698028,0.7573397450872003,-0.1982311414154451,43.392371051010194,-11.357807771165985
1982,1900,131323.3,1149251323.3,3784080.312406677,900690.1016366212,5037860.256611803,-2.7241410187364665,8.485169619468875,0.5256227652955825,52.5138211311363,13.3884654952837,75.0598510796928,123.4118307253911,19.924881590354747,0.0003178262173697,8.92722392754417,0,8945833.143502735,2428906.0393701945,17461993.503786538,-320.94671590965106,397.69355037968734,-335.84748775590043,35684.67151176257,-0.0002947893003693025,0.7384834570202515,-0.29996490007719007,42.311985327491136,-17.18672277648645
1983,1900,131323.5,1149251323.5,3784079.743264624,900691.790546084,5037860.38293702,-2.7305830404942935,8.494738687842538,0.5287266644191924,52.5138229814819,13.3884916376054,75.0611346513637,124.01097591965052,19.725011929295018,0.0003187117863872,8.93846860493629,0,9653515.883178838,415121.7732467815,17671442.88220701,-263.39707931259727,498.04358429311384,-132.902423573019,36085.07072861515,-0.0004967304951909076,0.7677807816183551,-0.5981580585206296,43.990598377987276,-34.27193223497139
1984,1900,131323.7,1149251323.7,3784079.1768933586,900693.4799637382,5037860.507058307,-2.72787144992676,8.482652421840706,0.5288467760758799,52.5138247997087,13.388517777761,75.0623819080426,122.45658591732679,19.55962427993993,0.0003195608642904,8.9261611944694,0,9072181.726938171,1913611.9161402143,17601724.08662049,-76.5844210618821,524.3518098504638,-629.6107505835674,20202.070106513744,-0.0004745715442216654,0.7573350937432101,-0.19822643643963445,43.3921045486305,-11.357538195909322
1985,1900,131323.9,1149251323.9,3784078.6098690666,900695.1635961414,5037860.632650092,-2.717406393317782,8.448751372178108,0.5270560986760825,52.5138266400541,13.3885438372466,75.0635946563718,122.8632970446768,19.426021416473127,0.0003203736893722,8.89064032488535,0,9653410.530998655,415320.9963476349,17671389.69259705,-263.4310744681748,498.054991950722,-133.06143078667182,36085.0705299228,-0.0004967313102497428,0.7677872368077492,-0.598157383700951,43.99096823309552,-34.27189357065187
1986,1900,131324.1,1149251324.1,3784078.0463897674,900696.8386918617,5037860.75707125,-2.702093173991252,8.394051742480988,0.5253418431999356,52.5138284634956,13.3885697623174,75.06477478878,124.64172533505801,19.29744777553146,0.0003211506934414,8.83387775716842,0,9653357.849814082,415420.60960961034,17671363.073933482,-263.44807148386235,498.0606960444531,-133.14093420342488,36085.07043057646,-0.0004967318668605003,0.7677904640821769,-0.5981570429746509,43.99115314229956,-34.2718740484729
1987,1900,131324.3,1149251324.3,3784077.481276489,900698.5001756576,5037860.885089616,-2.6805634874179463,8.32155051680981,0.5221509136892869,52.5138303404145,13.3885954979121,75.0659242820404,121.53430295138342,19.190814139361393,0.0003218925331687,8.75821130086289,0,10209682.43484775,1602258.0743650543,17126232.09345211,-166.4949416010691,543.0272597061438,-369.93387353447685,33796.63775344082,-0.0004433108729594656,0.7674505469937943,-0.37827590896662355,43.97167732775086,-21.67361307526246
1988,1900,131324.5,1149251324.5,3784076.9316127333,900700.1484305345,5037861.003893178,-2.6560280744926534,8.236189060264953,0.5190013368845267,52.5138320816033,13.3886209912515,75.0670447115427,123.57556971453029,19.101381167478127,0.0003226001816214,8.66940930840211,0,9072120.46243709,1914031.3957370191,17601220.277135607,-76.64508997657909,524.3306513397337,-629.9295721334614,20202.0697268557,-0.00047457388806530315,0.7573288871203573,-0.1982201385317078,43.391748935336004,-11.357177352365364
1989,1900,131324.7,1149251324.7,3784076.389363437,900701.7794646369,5037861.120188187,-2.631953536758588,8.142514685188852,0.517672000114757,52.5138337860681,13.3886462125399,75.0681379510392,122.9436600646612,19.02427932539257,0.0003232749832139,8.57296384676122,0,10209615.841977738,1602475.2877156143,17126084.09204861,-166.5312484097891,543.0241340901119,-370.0885163522262,33796.63757611622,-0.0004433122052992425,0.7674520242504033,-0.37827160030426693,43.97176196831981,-21.673366207094084
1990,1900,131324.9,1149251324.9,3784075.8407225553,900703.3870413285,5037861.24538458,-2.6094336060518346,8.042922382888682,0.5185536175736886,52.5138356222786,13.3886711194988,75.0692053314436,128.3847639389772,18.96125283971105,0.0003239186636753,8.47151946558958,0,8361660.892313052,647921.0743723032,18238960.519861232,-174.28686786547416,473.59541929210377,-395.49265713107076,21462.671591426624,-0.0005356949054244483,0.7567876294972826,-0.4217244439822155,43.36073715790454,-24.163030757682257
1991,1900,131325.1,1149251325.1,3784075.308125515,900704.9774445615,5037861.36162894,-2.583445659807308,7.9395149064205945,0.517525393888381,52.5138373265869,13.3886957256519,75.0702481075955,136.580968574209,18.916637227597153,0.0003245333496421,8.36528068625144,0,7798025.282176584,2780912.017132414,17925567.36152721,-250.03567279069154,369.25114871095343,-573.8930188806088,23281.072373613257,-0.0003122268362158838,0.7269013520258665,-0.12773345612845496,41.64837959343548,-7.318587938779929
